MLS #,Cat,Status,Address,City,County,Zip,Beds,Baths,Structure Type,Status Contractual Search Date,List Office Name,Current Price
1003656380,RES,CLS,323 18th Pl NE,Washington,"Washington, DC",20002,4,Feb-00,Row/Townhouse,5/2/14,"Long & Foster Real Estate, Inc. (LNG16)","$380,000 "
1003656606,RES,CLS,632 I St NE,Washington,"Washington, DC",20002,4,1-Mar,Twin/Semi-Detached,10/23/13,"W F Chesley Real Estate, LLC. (CHE2)","$755,000 "
1003656824,RES,CLS,17 15th St NE,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,12/20/13,Coldwell Banker Residential Brokerage (CBRB52),"$775,000 "
1003659522,RES,CLS,648 A St NE,Washington,"Washington, DC",20002,4,Mar-00,End of Row/Townhouse,11/20/13,"A-K Real Estate, Inc. (AKR2)","$815,000 "
1003664366,RES,CLS,610 Morton Pl NE,Washington,"Washington, DC",20002,3,1-Jan,Row/Townhouse,8/18/14,Senate Realty (SENR1),"$375,000 "
1003664696,RES,CLS,804 I St NE,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,10/10/13,"John C. Formant Real Estate, Inc. (JCF1)","$799,000 "
1003664808,RES,CLS,12 5th St NE,Washington,"Washington, DC",20002,3,Mar-00,Row/Townhouse,9/16/13,Sophia Henry Real Estate (SPH1),"$721,000 "
1003665456,RES,CLS,10 Girard St NE,Washington,"Washington, DC",20002,3,1-Jan,Row/Townhouse,10/11/13,RE/MAX Specialists (RMSP1),"$435,000 "
1003670098,RES,CLS,236 12th Pl NE,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,9/10/13,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$665,000 "
1003672396,RES,CLS,425 20th St NE,Washington,"Washington, DC",20002,2,1-Jan,Row/Townhouse,10/23/13,Keller Williams Realty (KWR8),"$407,000 "
1003674024,RES,CLS,1227 Meigs Pl NE #C,Washington,"Washington, DC",20002,1,Jan-00,Other,8/12/14,Home Towne Real Estate (HOTR1),"$220,000 "
1003674108,RES,CLS,2405 3rd St NE,Washington,"Washington, DC",20002,2,1-Jan,Row/Townhouse,9/19/13,Beasley Real Estate LLC (BEAS1),"$430,000 "
1003674472,RES,CLS,607 14th Pl NE #2,Washington,"Washington, DC",20002,2,1-Feb,Unit/Flat/Apartment,10/24/13,Coldwell Banker Residential Brokerage (CBRB52),"$542,500 "
1003674820,RES,CLS,607 14th Pl NE #1,Washington,"Washington, DC",20002,2,1-Feb,End of Row/Townhouse,11/1/13,Coldwell Banker Residential Brokerage (CBRB52),"$446,500 "
1003675808,RES,CLS,637 3rd St NE #4-4,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,9/27/13,"Long & Foster Real Estate, Inc. (LNG196)","$285,000 "
1003676282,RES,CLS,1367 Florida Ave NE #401,Washington,"Washington, DC",20002,2,Feb-00,Unit/Flat/Apartment,12/2/13,Keller Williams Capital Properties (KWCP1),"$424,900 "
1003677866,RES,CLS,448 20th St NE,Washington,"Washington, DC",20002,2,Jan-00,Row/Townhouse,9/16/13,"Long & Foster Real Estate, Inc. (LNG64)","$240,000 "
1003680572,RES,CLS,1407 A St NE #1407,Washington,"Washington, DC",20002,2,1-Feb,Row/Townhouse,9/19/13,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$550,000 "
1003681736,RES,CLS,1908 2nd St NE,Washington,"Washington, DC",20002,6,Jan-00,Row/Townhouse,9/25/13,"Joyce Berkley Real Estate, LLC (JOYB1)","$387,000 "
1003682284,RES,CLS,1 14th St NE #1,Washington,"Washington, DC",20002,1,Jan-00,Twin/Semi-Detached,10/7/13,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$399,999 "
1003682378,RES,CLS,1455 A St NE #A,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,10/11/13,RE/MAX Allegiance (RMAX20),"$366,000 "
1003683834,RES,CLS,2027 3rd St NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,10/15/13,"Homebuyers Realty, Inc. (HMBR1)","$575,000 "
1003683984,RES,CLS,518 14th St NE,Washington,"Washington, DC",20002,3,1-Feb,Twin/Semi-Detached,9/26/13,RE/MAX Allegiance (RMAX20),"$766,000 "
1003684058,RES,CLS,148 Quincy Pl NE,Washington,"Washington, DC",20002,3,Feb-00,Twin/Semi-Detached,9/26/13,Keller Williams Capital Properties (KWCP1),"$490,000 "
1003684354,RES,CLS,510 25th Pl NE,Washington,"Washington, DC",20002,3,1-Jan,Row/Townhouse,10/2/13,"Olentyr Realty & Property Management, LLC (ORPM1)","$385,000 "
1003686000,RES,CLS,725 G St NE,Washington,"Washington, DC",20002,3,1-Feb,End of Row/Townhouse,10/25/13,USRealty.com LLP (HPADCOM),"$849,000 "
1003686456,RES,CLS,808 21st St NE,Washington,"Washington, DC",20002,2,1-Jan,Row/Townhouse,10/16/13,Century 21 New Millennium (CENT2032),"$204,000 "
1003687086,RES,CLS,1614 Isherwood St NE #202,Washington,"Washington, DC",20002,2,Jan-00,Unit/Flat/Apartment,3/25/14,RE/MAX Allegiance (RMAX17),"$242,426 "
1003687170,RES,CLS,1427 F St NE,Washington,"Washington, DC",20002,4,1-Mar,End of Row/Townhouse,10/16/13,Century 21 Redwood Realty (RDWG3),"$755,000 "
1003688390,RES,CLS,643 20th St NE,Washington,"Washington, DC",20002,2,1-Jan,Row/Townhouse,1/24/14,"Urban Brokers, LLC (UBRO1)","$230,000 "
1003689714,RES,CLS,1312 Staples St NE,Washington,"Washington, DC",20002,4,Feb-00,Twin/Semi-Detached,9/30/13,"Long & Foster Real Estate, Inc. (LNG177)","$311,000 "
1003689724,RES,CLS,1288 Neal St NE,Washington,"Washington, DC",20002,3,Jan-00,Twin/Semi-Detached,11/8/13,"Long & Foster Real Estate, Inc. (LNG177)","$321,000 "
1003689802,RES,CLS,314 11th St NE,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,10/25/13,Coldwell Banker Residential Brokerage (CBRB52),"$870,000 "
1003689958,RES,CLS,1109 I St NE,Washington,"Washington, DC",20002,3,1-Jan,Row/Townhouse,12/3/13,"Evers & Co. Real Estate, A Long & Foster Company (EVR1)","$486,000 "
1003690662,RES,CLS,58 Q St NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,10/22/13,Stages Premier (SRMD1),"$730,000 "
1003690698,RES,CLS,2512 E St NE,Washington,"Washington, DC",20002,4,1-Feb,Row/Townhouse,11/26/13,"Slate Properties, LLC (SLTP1)","$481,500 "
1003691628,RES,CLS,914 3rd St NE,Washington,"Washington, DC",20002,2,1-Feb,Twin/Semi-Detached,10/25/13,RE/MAX Allegiance (RMAX20),"$582,500 "
1003691700,RES,CLS,1508 Montello Ave NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,9/27/13,Williams Real Estate (WRET1),"$560,000 "
1003692058,RES,CLS,1226 Linden Pl NE,Washington,"Washington, DC",20002,2,1-Jan,Row/Townhouse,10/4/13,Coldwell Banker Residential Brokerage (CBRB45),"$473,000 "
1003694360,RES,CLS,1821 H St NE,Washington,"Washington, DC",20002,3,1-Jan,Row/Townhouse,9/24/13,Wisdom Realty LLC (WISD1),"$292,000 "
1003694916,RES,CLS,2115 3rd St NE,Washington,"Washington, DC",20002,3,Mar-00,Row/Townhouse,10/3/13,"Murrell, Inc., REALTORS (MRL2)","$575,000 "
1003694922,RES,CLS,1422 Morse St NE,Washington,"Washington, DC",20002,3,1-Jan,Row/Townhouse,9/18/13,Keller Williams Realty Consultants (KWRC1),"$399,999 "
1003695468,RES,CLS,608 14th Pl NE #3,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,10/31/13,"Long & Foster Real Estate, Inc. (LNG83)","$299,000 "
1003695826,RES,CLS,133 U St NE,Washington,"Washington, DC",20002,4,1-Feb,End of Row/Townhouse,5/9/14,Fairfax Realty Elite (FXR4),"$600,000 "
1003696068,RES,CLS,56 R St NE,Washington,"Washington, DC",20002,4,Feb-00,Row/Townhouse,10/2/13,"BML Properties Realty, LLC. (BMLP1)","$475,000 "
1003697680,RES,CLS,212 Oklahoma Ave NE,Washington,"Washington, DC",20002,2,Feb-00,Row/Townhouse,10/11/13,Sell DC.Com (SDCC1),"$270,000 "
1003697732,RES,CLS,1838 North Capitol St NW,Washington,"Washington, DC",20002,4,1-Feb,Row/Townhouse,11/29/13,Fairfax Realty Elite (FXR4),"$600,000 "
1003697928,RES,CLS,1212 D St NE,Washington,"Washington, DC",20002,3,1-Jan,Row/Townhouse,9/24/13,Coldwell Banker Residential Brokerage (CBRB45),"$700,000 "
1003698180,RES,CLS,316 18th St NE,Washington,"Washington, DC",20002,4,1-Feb,Row/Townhouse,1/29/14,Regenti Realty LLC (GDRR1),"$574,900 "
1003698270,RES,CLS,2110 4th St NE,Washington,"Washington, DC",20002,3,1-Jan,Row/Townhouse,12/4/13,Key Realty USA (KRUS1),"$449,000 "
1003698784,RES,CLS,1229 Constitution Ave NE,Washington,"Washington, DC",20002,3,1-Feb,End of Row/Townhouse,10/9/13,Keller Williams Capital Properties (KWCP1),"$687,500 "
1003699162,RES,CLS,318 Rhode Island Ave NE #302,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,10/9/13,"Long & Foster Real Estate, Inc. (LNG44)","$190,000 "
1003699430,RES,CLS,626 13th St NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,10/10/13,Keller Williams Capital Properties (KWCP1),"$800,000 "
1003699524,RES,CLS,167 U St NE,Washington,"Washington, DC",20002,3,1-Mar,Row/Townhouse,11/8/13,Home Source Real Estate Solutions (HSLT1),"$610,000 "
1003699808,RES,CLS,330 Rhode Island Ave NE #40,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,10/15/13,Century 21 Redwood Realty (RDWG3),"$263,000 "
1003700122,RES,CLS,903 2nd St NE,Washington,"Washington, DC",20002,3,Feb-00,Row/Townhouse,9/30/13,RE/MAX Allegiance (RMAX20),"$678,500 "
1003700606,RES,CLS,2027 Benning Rd NE,Washington,"Washington, DC",20002,3,Jan-00,Unit/Flat/Apartment,6/30/14,Equilibrium Realty LLC (DRCH1),"$360,000 "
1003700820,RES,CLS,430 6th St NE,Washington,"Washington, DC",20002,3,1-Feb,End of Row/Townhouse,9/20/13,"Washington Fine Properties, LLC (WFP1)","$770,000 "
1003700852,RES,CLS,533 25th Pl NE,Washington,"Washington, DC",20002,3,1-Mar,Row/Townhouse,10/31/13,Bennett Realty Solutions (EXBR1),"$485,000 "
1003701000,RES,CLS,412 19th St NE #202,Washington,"Washington, DC",20002,1,Jan-00,Other,10/22/13,"Long & Foster Real Estate, Inc. (LNG3)","$215,000 "
1003701596,RES,CLS,400 G St NE,Washington,"Washington, DC",20002,4,1-Feb,End of Row/Townhouse,11/14/13,"A-K Real Estate, Inc. (AKR2)","$927,500 "
1003701666,RES,CLS,633 4th St NE,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,9/30/13,"Long & Foster Real Estate, Inc. (LNG3)","$921,000 "
1003702098,RES,CLS,510 12th St NE,Washington,"Washington, DC",20002,4,1-Feb,Row/Townhouse,10/10/13,RE/MAX Allegiance (RMAX20),"$593,000 "
1003702424,RES,CLS,1401 G St NE,Washington,"Washington, DC",20002,3,Mar-00,Twin/Semi-Detached,12/11/13,Coldwell Banker Residential Brokerage (CBRB52),"$669,500 "
1003702926,RES,CLS,520 3rd St NE,Washington,"Washington, DC",20002,3,1-Feb,Twin/Semi-Detached,10/21/13,Coldwell Banker Residential Brokerage (CBRB52),"$1,050,000 "
1003702958,RES,CLS,639 C St NE,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,10/11/13,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$846,000 "
1003703258,RES,CLS,420 Oklahoma Ave NE #101,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,10/30/13,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$245,000 "
1003703344,RES,CLS,1622 Gales St NE,Washington,"Washington, DC",20002,2,1-Mar,Row/Townhouse,9/13/13,M Squared Real Estate LLC (MSQU1),"$565,000 "
1003703380,RES,CLS,1654 Gales St NE,Washington,"Washington, DC",20002,2,1-Mar,Row/Townhouse,10/24/13,M Squared Real Estate LLC (MSQU1),"$539,900 "
1003703400,RES,CLS,1118 K St NE,Washington,"Washington, DC",20002,3,1-Mar,Row/Townhouse,3/14/14,"KL Associates, Inc. (KLAI1)","$689,000 "
1003703668,RES,CLS,47 14th St NE #47,Washington,"Washington, DC",20002,1,Jan-00,Other,11/15/13,Coldwell Banker Residential Brokerage (CBRB52),"$324,500 "
1003704218,RES,CLS,1328 Montello Ave NE,Washington,"Washington, DC",20002,5,1-Feb,Detached,9/7/13,ISELLHOUSES.COM (ISEL1),"$625,000 "
1003704516,RES,CLS,1211 Florida Ave NE,Washington,"Washington, DC",20002,2,Jan-00,Row/Townhouse,10/18/13,Hope Properties (HOP2),"$390,000 "
1003704628,RES,CLS,127 Quincy Pl NE,Washington,"Washington, DC",20002,3,Jan-00,Row/Townhouse,10/8/13,Fairfax Realty Elite (FXR4),"$451,000 "
1003705430,RES,CLS,333 2nd St NE #204B,Washington,"Washington, DC",20002,0,Jan-00,Unit/Flat/Apartment,10/30/13,TTR Sotheby's International Realty (TTRS5),"$220,000 "
1003705442,RES,CLS,626 4th St NE,Washington,"Washington, DC",20002,5,1-Mar,Twin/Semi-Detached,9/27/13,RE/MAX Allegiance (RMAX20),"$1,401,350 "
1003707128,RES,CLS,917 Maryland Ave NE,Washington,"Washington, DC",20002,6,1-Mar,Detached,3/20/14,Allison James Estates & Homes (AJEH2),"$1,200,000 "
1003708304,RES,CLS,1120 Florida Ave NE,Washington,"Washington, DC",20002,6,1-May,Row/Townhouse,11/18/13,Bennett Realty Solutions (EXBR1),"$870,000 "
1003708332,RES,CLS,701 F St NE,Washington,"Washington, DC",20002,4,1-Mar,Detached,12/11/13,Coldwell Banker Residential Brokerage (CBRB52),"$1,385,000 "
1003708670,RES,CLS,1151 6th St NE,Washington,"Washington, DC",20002,3,1-Mar,Twin/Semi-Detached,12/4/13,"Washington Realty Brokers, LLC (WSRB1)","$650,000 "
1003709152,RES,CLS,217 R St NE #A,Washington,"Washington, DC",20002,3,Feb-00,Row/Townhouse,11/20/13,Redfin Corporation (REFC1),"$545,000 "
1003709428,RES,CLS,423 4th St NE,Washington,"Washington, DC",20002,4,1-Feb,Row/Townhouse,10/30/13,Coldwell Banker Residential Brokerage (CBRB52),"$1,186,450 "
1003709522,RES,CLS,805 9th St NE,Washington,"Washington, DC",20002,2,Feb-00,Row/Townhouse,10/15/13,EXIT Elite Realty (EER3),"$547,000 "
1003709604,RES,CLS,1229 I St NE,Washington,"Washington, DC",20002,3,1-Jan,Row/Townhouse,10/17/13,Dwell Residential Brokerage (DRB1),"$589,000 "
1003709736,RES,CLS,529 14th St NE,Washington,"Washington, DC",20002,5,1-Mar,Twin/Semi-Detached,11/12/13,Coldwell Banker Residential Brokerage (CBRB52),"$814,000 "
1003710378,RES,CLS,410 11th St NE #12,Washington,"Washington, DC",20002,2,Jan-00,Unit/Flat/Apartment,10/30/13,"Long & Foster Real Estate, Inc. (LNG147)","$375,000 "
1003711806,RES,CLS,220 14th Pl NE,Washington,"Washington, DC",20002,2,1-Feb,Row/Townhouse,12/31/13,"Long & Foster Real Estate, Inc. (LNG44)","$503,910 "
1003711978,RES,CLS,1271 Penn St NE,Washington,"Washington, DC",20002,2,1-Feb,Row/Townhouse,11/1/13,M Squared Real Estate LLC (MSQU1),"$429,900 "
1003712026,RES,CLS,34 Girard St NE,Washington,"Washington, DC",20002,4,1-Mar,End of Row/Townhouse,12/19/13,Keller Williams Capital Properties (KWCP1),"$610,000 "
1003712068,RES,CLS,642 Morton Pl NE,Washington,"Washington, DC",20002,3,Feb-00,,10/9/13,Keller Williams Capital Properties (KWCP1),"$515,000 "
1003713624,RES,CLS,80 15th St NE #80,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,9/30/13,Keller Williams Capital Properties (KWCP1),"$377,000 "
1003713944,RES,CLS,331 10th St NE,Washington,"Washington, DC",20002,3,Mar-00,Row/Townhouse,11/8/13,RE/MAX Allegiance (RMAX20),"$720,000 "
1003714204,RES,CLS,1507 Constitution Ave NE,Washington,"Washington, DC",20002,2,1-Jan,Row/Townhouse,10/21/13,Keller Williams Capital Properties (KWCP2),"$510,000 "
1003714906,RES,CLS,1243 Linden Pl NE,Washington,"Washington, DC",20002,2,1-Jan,Twin/Semi-Detached,10/31/13,RE/MAX Gateway (RMAX153),"$590,000 "
1003715902,RES,CLS,1383 Florida Ave NE,Washington,"Washington, DC",20002,2,1-Feb,Row/Townhouse,10/11/13,"Long & Foster Real Estate, Inc. (LNG176)","$440,000 "
1003716684,RES,CLS,624 15th St NE,Washington,"Washington, DC",20002,3,1-Jan,Row/Townhouse,10/24/13,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$600,000 "
1003716858,RES,CLS,323 Channing St NE,Washington,"Washington, DC",20002,4,Feb-00,Twin/Semi-Detached,11/15/13,Coldwell Banker Residential Brokerage (CBRB52),"$444,000 "
1003716906,RES,CLS,36 Rhode Island Ave NE,Washington,"Washington, DC",20002,4,Apr-00,Row/Townhouse,10/23/13,Home Source Real Estate Solutions (HSLT1),"$600,000 "
1003717094,RES,CLS,440 12th St NE #101,Washington,"Washington, DC",20002,2,Jan-00,Unit/Flat/Apartment,12/31/13,RE/MAX Allegiance (RMAX17),"$483,000 "
1003719494,RES,CLS,1025 10th St NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,11/20/13,Keller Williams Realty (KWR8),"$744,500 "
1003719644,RES,CLS,1242 Neal St NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,10/17/13,"D N K Real Estate, LLC (DNK1)","$550,000 "
1003719892,RES,CLS,401 13th St NE #304,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,10/11/13,Coldwell Banker Residential Brokerage (CBRB52),"$359,950 "
1003720206,RES,CLS,401 13th St NE #310,Washington,"Washington, DC",20002,2,Feb-00,Unit/Flat/Apartment,10/25/13,Capital Park Realty (RCRG1),"$530,000 "
1003720434,RES,CLS,128 U St NE,Washington,"Washington, DC",20002,3,1-Jan,Row/Townhouse,10/16/13,TTR Sotheby's International Realty (TTRS2),"$380,000 "
1003720670,RES,CLS,401 13th St NE #312,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,10/31/13,Coldwell Banker Residential Brokerage (CBRB52),"$355,000 "
1003721236,RES,CLS,1910 2nd St NE,Washington,"Washington, DC",20002,3,Jan-00,Twin/Semi-Detached,9/25/13,"Joyce Berkley Real Estate, LLC (JOYB1)","$387,000 "
1003721508,RES,CLS,1732 Lyman Pl NE,Washington,"Washington, DC",20002,4,1-Feb,Row/Townhouse,2/20/14,"Fairfax Realty, Inc. (FXR16)","$415,000 "
1003722246,RES,CLS,1333 Constitution Ave NE #B,Washington,"Washington, DC",20002,2,1-Feb,Row/Townhouse,12/5/13,Beasley Real Estate LLC (BEAS1),"$795,000 "
1003722378,RES,CLS,1201 Queen St NE,Washington,"Washington, DC",20002,3,2-Jan,Twin/Semi-Detached,4/2/14,"KL Associates, Inc. (KLAI1)","$319,000 "
1003723210,RES,CLS,1422 Trinidad Ave NE,Washington,"Washington, DC",20002,3,Jan-00,Row/Townhouse,10/18/13,IntegrityFIRST Realty (IFR1),"$390,000 "
1003723412,RES,CLS,1916 Rosedale St NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,3/5/14,RE/MAX All Pro (RXAP1),"$472,500 "
1003723494,RES,CLS,819 9th St NE,Washington,"Washington, DC",20002,2,1-Jan,Row/Townhouse,10/15/13,"Continental Properties, Ltd. (CPRE1)","$440,000 "
1003723666,RES,CLS,1230 Linden Pl NE,Washington,"Washington, DC",20002,3,Feb-00,Row/Townhouse,11/14/13,RE/MAX Allegiance (RMAX20),"$693,500 "
1003724216,RES,CLS,413-1/2 5th St NE,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,10/16/13,"Long & Foster Real Estate, Inc. (LNG44)","$799,900 "
1003724342,RES,CLS,305 V St NE,Washington,"Washington, DC",20002,3,Mar-00,Row/Townhouse,11/8/13,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL1)","$465,000 "
1003724568,RES,CLS,1008 C St NE,Washington,"Washington, DC",20002,4,1-Feb,Row/Townhouse,11/7/13,"Long & Foster Real Estate, Inc. (LNG147)","$920,000 "
1003725040,RES,CLS,1219 Holbrook Ter NE #3,Washington,"Washington, DC",20002,2,Jan-00,Unit/Flat/Apartment,5/15/14,"Real Estate Teams, LLC (RTM1)","$214,900 "
1003725072,RES,CLS,1908 Rosedale St NE,Washington,"Washington, DC",20002,4,Feb-00,Row/Townhouse,10/28/13,Keller Williams Capital Properties (KWCP1),"$439,000 "
1003725198,RES,CLS,49 Girard St NE,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,10/31/13,"Long & Foster Real Estate, Inc. (LNG64)","$450,000 "
1003725368,RES,CLS,1391 F St NE,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,4/18/14,Home Source Real Estate Solutions (HSLT1),"$647,000 "
1003725588,RES,CLS,1228 I St NE #1,Washington,"Washington, DC",20002,2,Feb-00,Row/Townhouse,11/26/13,Beasley Real Estate LLC (BEAS1),"$584,900 "
1003725834,RES,CLS,175 Todd Pl NE,Washington,"Washington, DC",20002,4,Feb-00,Twin/Semi-Detached,11/25/13,Keller Williams Capital Properties (KWCP1),"$529,000 "
1003726762,RES,CLS,1783 Lyman Pl NE,Washington,"Washington, DC",20002,3,Jan-00,Row/Townhouse,2/14/14,"Frank Emmet Real Estate, Inc., AMO (EMM1)","$235,000 "
1003726816,RES,CLS,502 11th St NE,Washington,"Washington, DC",20002,3,Feb-00,Twin/Semi-Detached,9/30/13,RE/MAX Allegiance (RMAX20),"$650,000 "
1003727044,RES,CLS,324 12th St NE #1,Washington,"Washington, DC",20002,3,Mar-00,Twin/Semi-Detached,12/4/13,RE/MAX Allegiance (RMAX17),"$685,000 "
1003727156,RES,CLS,1232 D St NE,Washington,"Washington, DC",20002,3,Feb-00,Row/Townhouse,12/20/13,Coldwell Banker Residential Brokerage (CBRB52),"$680,000 "
1003729662,RES,CLS,1209 Linden Pl NE,Washington,"Washington, DC",20002,2,Feb-00,Row/Townhouse,10/31/13,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$596,000 "
1003729704,RES,CLS,1243 I St NE,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,10/31/13,Keller Williams Capital Properties (KWCP1),"$635,000 "
1003729872,RES,CLS,613 Lexington Pl NE,Washington,"Washington, DC",20002,4,1-Feb,Row/Townhouse,11/14/13,Coldwell Banker Residential Brokerage (CBRB52),"$866,750 "
1003730886,RES,CLS,1403 A St NE #1403,Washington,"Washington, DC",20002,2,1-Feb,End of Row/Townhouse,11/15/13,Keller Williams Capital Properties (KWCP1),"$540,000 "
1003731046,RES,CLS,312 14th St NE,Washington,"Washington, DC",20002,2,Feb-00,Row/Townhouse,10/30/13,Keller Williams Capital Properties (KWCP1),"$489,000 "
1003731264,RES,CLS,1228 I St NE #2,Washington,"Washington, DC",20002,2,Feb-00,Row/Townhouse,11/26/13,Beasley Real Estate LLC (BEAS1),"$555,000 "
1003731332,RES,CLS,630 D St NE,Washington,"Washington, DC",20002,4,Feb-00,Row/Townhouse,10/8/13,Coldwell Banker Residential Brokerage (CBRB52),"$701,000 "
1003731410,RES,CLS,1115 Holbrook Ter NE,Washington,"Washington, DC",20002,2,1-Jan,Row/Townhouse,12/6/13,Keller Williams Capital Properties (KWCP1),"$289,000 "
1003731668,RES,CLS,611 10th St NE,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,11/26/13,RE/MAX Allegiance (RMAX17),"$670,000 "
1003732148,RES,CLS,635 20th St NE,Washington,"Washington, DC",20002,2,Jan-00,End of Row/Townhouse,3/27/14,"Long & Foster Real Estate, Inc. (LNG35)","$220,000 "
1003732370,RES,CLS,2915 Capitol St NE,Washington,"Washington, DC",20002,4,1-Feb,Row/Townhouse,12/30/13,Keller Williams Capital Properties (KWCP1),"$370,000 "
1003732456,RES,CLS,2026 North Capitol St NW,Washington,"Washington, DC",20002,5,Apr-00,Row/Townhouse,11/13/13,Keller Williams Realty (KWR21),"$650,000 "
1003733382,RES,CLS,37 T St NE,Washington,"Washington, DC",20002,3,Feb-00,Row/Townhouse,2/26/14,Keller Williams Preferred Properties (KWPP1),"$425,000 "
1003733550,RES,CLS,1604 A St NE,Washington,"Washington, DC",20002,4,Feb-00,Other,10/25/13,Luxury Properties & Interiors LLC (LUXI1),"$475,900 "
1003733988,RES,CLS,1230 Neal St NE,Washington,"Washington, DC",20002,3,Jan-00,Row/Townhouse,11/15/13,Exit Landmark Realty (ELMR2),"$377,200 "
1003734312,RES,CLS,218 F St NE,Washington,"Washington, DC",20002,5,1-Mar,Row/Townhouse,11/26/13,RE/MAX Allegiance (RMAX20),"$1,099,000 "
1003735532,RES,CLS,535 23rd Pl NE,Washington,"Washington, DC",20002,2,Jan-00,Row/Townhouse,12/3/13,All Service Real Estate (ALSE1),"$275,000 "
1003735638,RES,CLS,2200 R St NE,Washington,"Washington, DC",20002,3,1-Jan,Detached,11/30/13,Bennett Realty Solutions (EXBR1),"$270,000 "
1003735716,RES,CLS,1425 C St NE,Washington,"Washington, DC",20002,3,1-Mar,End of Row/Townhouse,12/10/13,"Long & Foster Real Estate, Inc. (LNG1)","$620,000 "
1003735728,RES,CLS,35 U St NE,Washington,"Washington, DC",20002,3,Jan-00,Row/Townhouse,5/15/14,"ZipRealty, Inc. (ZIP2)","$500,000 "
1003735750,RES,CLS,330 13th St NE,Washington,"Washington, DC",20002,3,1-Feb,Twin/Semi-Detached,11/1/13,RE/MAX Gateway (RMAX153),"$881,000 "
1003736174,RES,CLS,12 10th St NE,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,12/11/13,"Long & Foster Real Estate, Inc. (LNG3)","$1,321,000 "
1003736416,RES,CLS,659 Maryland Ave NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,11/25/13,Coldwell Banker Residential Brokerage (CBRB52),"$839,000 "
1003736756,RES,CLS,730 11th St NE #404,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,11/15/13,RE/MAX Allegiance (RMAX20),"$284,000 "
1003736966,RES,CLS,113 5th St NE,Washington,"Washington, DC",20002,3,Apr-00,Row/Townhouse,1/10/14,Chatel Real Estate Company (CHL2),"$1,000,000 "
1003737266,RES,CLS,932 9th St NE,Washington,"Washington, DC",20002,2,1-Feb,Row/Townhouse,11/21/13,Bennett Realty Solutions (EXBR1),"$435,623 "
1003737594,RES,CLS,310 16th St NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,12/20/13,"Fairfax Realty, Inc. (FXR16)","$692,857 "
1003737704,RES,CLS,1005 Florida Ave NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,11/27/13,Continental Real Estate Group (OCON02),"$600,000 "
1003738656,RES,CLS,2314 2nd St NE,Washington,"Washington, DC",20002,3,1-Jan,Row/Townhouse,12/13/13,RE/MAX Allegiance (RMAX20),"$410,000 "
1003738796,RES,CLS,1363 Florida Ave NE,Washington,"Washington, DC",20002,2,1-Jan,Row/Townhouse,11/7/13,RE/MAX Premiere Selections (RPC1),"$465,000 "
