MLS #,Cat,Status,Address,City,County,Zip,Beds,Baths,Structure Type,Status Contractual Search Date,List Office Name,Current Price
1003689386,RES,CLS,247 16th St SE,Washington,"Washington, DC",20003,3,1-Mar,Row/Townhouse,10/3/13,"Clark Realty Group, LLC (CKRG1)","$690,000 "
1003690068,RES,CLS,1806 Potomac Ave SE,Washington,"Washington, DC",20003,2,2-Feb,Row/Townhouse,10/8/13,RE/MAX Allegiance (RMAX17),"$649,000 "
1003691966,RES,CLS,266 Kentucky Ave SE #266-B,Washington,"Washington, DC",20003,2,Feb-00,Other,10/3/13,Fairfax Realty Elite (FXR13),"$472,000 "
1003694448,RES,CLS,324 16th St SE,Washington,"Washington, DC",20003,2,Feb-00,Twin/Semi-Detached,10/18/13,"Long & Foster Real Estate, Inc. (LNG44)","$453,500 "
1003696090,RES,CLS,313 12th St SE,Washington,"Washington, DC",20003,3,1-Jan,Row/Townhouse,10/25/13,"Long & Foster Real Estate, Inc. (LNG1)","$856,113 "
1003697656,RES,CLS,1747 A St SE,Washington,"Washington, DC",20003,4,1-Mar,Row/Townhouse,12/13/13,Cummings & Co Realtors (CCRL2),"$710,000 "
1003698586,RES,CLS,132 18th St SE #1,Washington,"Washington, DC",20003,2,Feb-00,Unit/Flat/Apartment,12/13/13,Coldwell Banker Residential Brokerage (CBRB52),"$405,000 "
1003700854,RES,CLS,407 Independence Ave SE,Washington,"Washington, DC",20003,3,1-Jan,Detached,11/15/13,"McEnearney Associates, Inc. (MCE7)","$710,000 "
1003701240,RES,CLS,234 9th St SE,Washington,"Washington, DC",20003,2,Jan-00,Twin/Semi-Detached,3/4/14,Stages Premier (SRMD1),"$540,000 "
1003701514,RES,CLS,518 14th St SE #1,Washington,"Washington, DC",20003,3,1-Feb,Row/Townhouse,10/14/13,Keller Williams Capital Properties (KWCP1),"$715,000 "
1003702178,RES,CLS,1628 D St SE,Washington,"Washington, DC",20003,2,Feb-00,Row/Townhouse,10/15/13,Keller Williams Capital Properties (KWCP1),"$500,000 "
1003702436,RES,CLS,524 10th St SE,Washington,"Washington, DC",20003,3,Feb-00,Twin/Semi-Detached,10/15/13,Keller Williams Capital Properties (KWCP1),"$765,400 "
1003702470,RES,CLS,239 16th St SE,Washington,"Washington, DC",20003,3,Jan-00,Row/Townhouse,9/23/13,"Long & Foster Real Estate, Inc. (LNG202)","$509,000 "
1003704392,RES,CLS,1391 Pennsylvania Ave SE #331,Washington,"Washington, DC",20003,1,Feb-00,Unit/Flat/Apartment,11/13/13,RE/MAX Allegiance (RMAX20),"$447,500 "
1003705010,RES,CLS,1732 Bay St SE,Washington,"Washington, DC",20003,4,1-Jan,Row/Townhouse,10/8/13,Keller Williams Capital Properties (KWCP1),"$507,000 "
1003705412,RES,CLS,1357 Independence Ct SE,Washington,"Washington, DC",20003,4,1-Mar,Row/Townhouse,11/1/13,"McEnearney Associates, Inc. (MCE7)","$960,000 "
1003705544,RES,CLS,424 7th St SE,Washington,"Washington, DC",20003,4,1-Mar,Row/Townhouse,10/23/13,Coldwell Banker Residential Brokerage (CBRB106),"$1,108,000 "
1003706004,RES,CLS,1511 D St SE,Washington,"Washington, DC",20003,3,1-Jan,Row/Townhouse,12/26/13,Willoughby Real Estate (LFW1),"$515,000 "
1003708954,RES,CLS,1000 New Jersey Ave SE #306,Washington,"Washington, DC",20003,2,Feb-00,Unit/Flat/Apartment,12/17/13,"Long & Foster Real Estate, Inc. (LNG1)","$416,000 "
1003709996,RES,CLS,228 11th St SE,Washington,"Washington, DC",20003,2,2-Jan,Row/Townhouse,10/25/13,Coldwell Banker Residential Brokerage (CBRB52),"$715,000 "
1003710294,RES,CLS,1334 K St SE,Washington,"Washington, DC",20003,3,Mar-00,Twin/Semi-Detached,10/21/13,Keller Williams Capital Properties (KWCP1),"$640,100 "
1003712102,RES,CLS,413 2nd St SE,Washington,"Washington, DC",20003,4,1-Mar,End of Row/Townhouse,10/21/13,Coldwell Banker Residential Brokerage (CBRB52),"$917,500 "
1003712304,RES,CLS,315 11th St SE,Washington,"Washington, DC",20003,2,1-Jan,Twin/Semi-Detached,10/17/13,Keller Williams Capital Properties (KWCP1),"$765,000 "
1003712536,RES,CLS,117 E St SE #303,Washington,"Washington, DC",20003,1,Jan-00,Unit/Flat/Apartment,10/12/13,"Long & Foster Real Estate, Inc. (LNG1)","$305,000 "
1003716330,RES,CLS,2 17th St SE #208,Washington,"Washington, DC",20003,1,Jan-00,Unit/Flat/Apartment,10/28/13,Compass (LNRE1),"$279,000 "
1003717610,RES,CLS,1815 A St SE #204,Washington,"Washington, DC",20003,1,Jan-00,Unit/Flat/Apartment,12/6/13,EXIT First Realty (EXIT1),"$240,000 "
1003721094,RES,CLS,1 18th St SE #301,Washington,"Washington, DC",20003,2,Feb-00,Unit/Flat/Apartment,10/30/13,Coldwell Banker Residential Brokerage (CBRB52),"$422,000 "
1003721992,RES,CLS,932 North Carolina Ave SE,Washington,"Washington, DC",20003,3,Apr-00,End of Row/Townhouse,11/5/13,Keller Williams Capital Properties (KWCP1),"$850,000 "
1003723044,RES,CLS,1208 D St SE,Washington,"Washington, DC",20003,2,1-Feb,Detached,11/18/13,"Long & Foster Real Estate, Inc. (LNG44)","$779,000 "
1003723520,RES,CLS,1406 E St SE,Washington,"Washington, DC",20003,2,1-Jan,Row/Townhouse,11/19/13,Keller Williams Capital Properties (KWCP1),"$648,000 "
1003723972,RES,CLS,1627 Massachusetts Ave SE #101,Washington,"Washington, DC",20003,1,Jan-00,Unit/Flat/Apartment,11/21/13,RE/MAX Allegiance (RMAX20),"$225,000 "
1003725966,RES,CLS,1431 East Capitol St SE,Washington,"Washington, DC",20003,4,1-Feb,Row/Townhouse,1/31/14,"Vibrant Realty, Inc. (VIBR1)","$740,000 "
1003726528,RES,CLS,1215 Independence Ave SE,Washington,"Washington, DC",20003,3,2-Jan,Row/Townhouse,12/9/13,Realty Direct LLC (RLTD3),"$775,000 "
1003726566,RES,CLS,1000 New Jersey Ave SE #1221,Washington,"Washington, DC",20003,0,Jan-00,Unit/Flat/Apartment,1/3/14,Fairfax Realty Premier (FXR3),"$215,000 "
1003727532,RES,CLS,1354 Carolina Ave SE,Washington,"Washington, DC",20003,4,1-Feb,Row/Townhouse,10/10/13,Keller Williams Capital Properties (KWCP1),"$863,000 "
1003727774,RES,CLS,123 17th St SE #4,Washington,"Washington, DC",20003,1,Jan-00,Unit/Flat/Apartment,10/31/13,M Squared Real Estate LLC (MSQU1),"$275,000 "
1003728658,RES,CLS,142 D St SE,Washington,"Washington, DC",20003,2,1-Jan,Row/Townhouse,1/24/14,"Long & Foster Real Estate, Inc. (LNG147)","$670,000 "
1003728846,RES,CLS,124 7th St SE,Washington,"Washington, DC",20003,3,2-Feb,Twin/Semi-Detached,11/6/13,RE/MAX Allegiance (RMAX20),"$1,052,124 "
1003728864,RES,CLS,720 Kentucky Ave SE,Washington,"Washington, DC",20003,3,Jan-00,Row/Townhouse,10/16/13,Coldwell Banker Residential Brokerage (CBRB52),"$520,000 "
1003729116,RES,CLS,1531 Pennsylvania Ave SE,Washington,"Washington, DC",20003,3,1-Feb,Row/Townhouse,10/24/13,Coldwell Banker Residential Brokerage (CBRB52),"$550,000 "
1003729238,RES,CLS,1345 South Carolina Ave SE,Washington,"Washington, DC",20003,3,Jan-00,Row/Townhouse,10/23/13,"Long & Foster Real Estate, Inc. (LNG147)","$690,000 "
1003729680,RES,CLS,311 9th St SE,Washington,"Washington, DC",20003,2,1-Jan,Row/Townhouse,11/4/13,TTR Sotheby's International Realty (TTRS2),"$652,000 "
1003730142,RES,CLS,1119 East Capitol St SE,Washington,"Washington, DC",20003,5,Mar-00,Row/Townhouse,11/22/13,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$933,000 "
1003730586,RES,CLS,1363 K St SE #C,Washington,"Washington, DC",20003,1,Jan-00,Unit/Flat/Apartment,1/7/14,"Long & Foster Real Estate, Inc. (LNG147)","$192,000 "
1003730940,RES,CLS,409-411 17th St SE #409,Washington,"Washington, DC",20003,1,Jan-00,Row/Townhouse,12/23/13,Fairfax Realty Elite (FXR4),"$230,000 "
1003732678,RES,CLS,242 14th St SE,Washington,"Washington, DC",20003,0,/0,Row/Townhouse,3/3/14,"Long & Foster Real Estate, Inc. (LNG54)","$470,000 "
1003732996,RES,CLS,1603 Massachusetts Ave SE,Washington,"Washington, DC",20003,2,Jan-00,Row/Townhouse,10/30/13,Century 21 Redwood Realty (RDWG3),"$445,000 "
1003733700,RES,CLS,414 Seward Sq SE #402,Washington,"Washington, DC",20003,1,Jan-00,Unit/Flat/Apartment,11/20/13,Keller Williams Capital Properties (KWCP1),"$292,000 "
1003735684,RES,CLS,921 G St SE,Washington,"Washington, DC",20003,2,Feb-00,Twin/Semi-Detached,11/8/13,Coldwell Banker Residential Brokerage (CBRB106),"$703,000 "
1003735766,RES,CLS,1442 Capitol St NE #1442,Washington,"Washington, DC",20003,2,1-Feb,,11/26/13,"Weichert, REALTORS (WEI4)","$538,000 "
1003735954,RES,CLS,112 Duddington Pl SE,Washington,"Washington, DC",20003,2,1-Feb,Row/Townhouse,10/30/13,TTR Sotheby's International Realty (TTRS5),"$711,000 "
1003736186,RES,CLS,303 Kentucky Ave SE,Washington,"Washington, DC",20003,4,1-Mar,Row/Townhouse,11/15/13,"Bradford Real Estate Group, LLC (BRLL1)","$825,000 "
1003736532,RES,CLS,126 16th St SE,Washington,"Washington, DC",20003,2,Jan-00,Row/Townhouse,10/30/13,Keller Williams Capital Properties (KWCP2),"$500,500 "
1003737068,RES,CLS,109 5th St SE,Washington,"Washington, DC",20003,4,Apr-00,Row/Townhouse,12/6/13,Chatel Real Estate Company (CHL2),"$1,000,000 "
1003737108,RES,CLS,1235 K St SE,Washington,"Washington, DC",20003,2,Jan-00,Row/Townhouse,11/22/13,"Evers & Co. Real Estate, A Long & Foster Company (EVR3)","$442,000 "
1003738284,RES,CLS,223 18th St SE #4,Washington,"Washington, DC",20003,2,Jan-00,Unit/Flat/Apartment,12/13/13,"Urban Land Company, LLC (ULC1)","$357,250 "
1003738334,RES,CLS,317 6th St SE,Washington,"Washington, DC",20003,6,Feb-00,Twin/Semi-Detached,11/20/13,"John C. Formant Real Estate, Inc. (JCF1)","$1,708,000 "
1003741810,RES,CLS,925 North Carolina Ave SE,Washington,"Washington, DC",20003,3,1-Mar,Detached,12/7/13,Coldwell Banker Residential Brokerage (CBRB52),"$1,200,000 "
1003742112,RES,CLS,339 11th St SE,Washington,"Washington, DC",20003,3,1-Feb,Twin/Semi-Detached,11/26/13,Keller Williams Capital Properties (KWCP1),"$749,000 "
1003742370,RES,CLS,1815 A St SE #201,Washington,"Washington, DC",20003,1,Jan-00,Other,2/6/14,Coldwell Banker Residential Brokerage (CBRB52),"$252,500 "
1003743314,RES,CLS,1451 Carolina Ave SE,Washington,"Washington, DC",20003,2,1-Jan,Row/Townhouse,12/6/13,Coldwell Banker Residential Brokerage (CBRB52),"$630,000 "
1003743448,RES,CLS,225 11th St SE,Washington,"Washington, DC",20003,5,Mar-00,Twin/Semi-Detached,6/2/14,"Weller-Davis, Inc. (WDI1)","$1,010,000 "
1003743904,RES,CLS,513 9th St SE,Washington,"Washington, DC",20003,2,Feb-00,Row/Townhouse,11/22/13,TTR Sotheby's International Realty (TTRS5),"$765,000 "
1003744928,RES,CLS,161 Duddington Pl SE,Washington,"Washington, DC",20003,2,Jan-00,Row/Townhouse,11/29/13,Coldwell Banker Residential Brokerage (CBRB52),"$679,000 "
1003745602,RES,CLS,1130 K St SE,Washington,"Washington, DC",20003,2,1-Jan,Twin/Semi-Detached,11/22/13,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$525,000 "
1003746104,RES,CLS,1513 K St SE,Washington,"Washington, DC",20003,3,1-Feb,Row/Townhouse,12/20/13,Phoenix Real Estate Solutions (PHXS1),"$582,500 "
1003746292,RES,CLS,1617 East Capitol St SE,Washington,"Washington, DC",20003,3,Feb-00,Twin/Semi-Detached,2/28/14,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$710,000 "
1003747028,RES,CLS,1404 K St SE #1,Washington,"Washington, DC",20003,2,Feb-00,Row/Townhouse,2/27/14,"GreenLine Real Estate, LLC (GNLN1)","$599,000 "
1003747196,RES,CLS,318 16th St SE,Washington,"Washington, DC",20003,3,1-Mar,Row/Townhouse,11/22/13,Century 21 Redwood Realty (RDWG3),"$810,000 "
1003748594,RES,CLS,1328 G St SE,Washington,"Washington, DC",20003,3,Jan-00,Row/Townhouse,12/15/13,Keller Williams Capital Properties (KWCP1),"$500,000 "
1003748784,RES,CLS,414 Seward Sq SE #105,Washington,"Washington, DC",20003,2,Jan-00,Unit/Flat/Apartment,10/23/13,Coldwell Banker Residential Brokerage (CBRB52),"$244,000 "
1003749824,RES,CLS,15 Browns Ct SE,Washington,"Washington, DC",20003,3,Mar-00,Twin/Semi-Detached,11/22/13,Coldwell Banker Residential Brokerage (CBRB52),"$1,132,000 "
1003750610,RES,CLS,735 12th St SE #1,Washington,"Washington, DC",20003,1,Jan-00,Unit/Flat/Apartment,3/21/14,RE/MAX Allegiance (RMAX125),"$308,000 "
1003751174,RES,CLS,414 Seward Sq SE #303,Washington,"Washington, DC",20003,0,Jan-00,Unit/Flat/Apartment,11/27/13,RE/MAX Allegiance (RMAX128),"$204,900 "
1003752098,RES,CLS,1402 K St SE #1,Washington,"Washington, DC",20003,2,Feb-00,Row/Townhouse,2/19/14,"GreenLine Real Estate, LLC (GNLN1)","$611,250 "
1003752330,RES,CLS,1522 East Capitol St NE,Washington,"Washington, DC",20003,4,1-Mar,Row/Townhouse,2/19/14,"Citylights Realty Group, LLC (CRGL1)","$855,000 "
1003752478,RES,CLS,1391 Pennsylvania Ave SE #251,Washington,"Washington, DC",20003,0,Jan-00,Unit/Flat/Apartment,11/27/13,Beasley Real Estate LLC (BEAS1),"$238,000 "
1003752680,RES,CLS,528 13th St SE #528A,Washington,"Washington, DC",20003,2,1-Feb,Row/Townhouse,12/9/13,Coldwell Banker Residential Brokerage (CBRB52),"$788,000 "
1003753238,RES,CLS,1711 C St SE,Washington,"Washington, DC",20003,3,Jan-00,Row/Townhouse,12/20/13,Keller Williams Capital Properties (KWCP5),"$534,000 "
1003754150,RES,CLS,908 Independence Ave SE,Washington,"Washington, DC",20003,3,1-Mar,Row/Townhouse,4/11/14,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$1,565,000 "
1003754666,RES,CLS,509 13th St SE,Washington,"Washington, DC",20003,3,1-Feb,Row/Townhouse,12/18/13,RE/MAX Allegiance (RMAX17),"$787,000 "
1003755234,RES,CLS,1343-1345 Pennsylvania Ave SE #1,Washington,"Washington, DC",20003,2,Feb-00,Unit/Flat/Apartment,1/1/14,TTR Sotheby's International Realty (TTRS5),"$355,000 "
1003756284,RES,CLS,1343-1345 Pennsylvania Ave SE #2,Washington,"Washington, DC",20003,2,Feb-00,Unit/Flat/Apartment,12/13/13,TTR Sotheby's International Realty (TTRS5),"$352,786 "
1003756294,RES,CLS,1343-1345 Pennsylvania Ave SE #3,Washington,"Washington, DC",20003,2,Feb-00,Unit/Flat/Apartment,12/20/13,TTR Sotheby's International Realty (TTRS5),"$475,000 "
1003756306,RES,CLS,1343-1345 Pennsylvania Ave SE #4,Washington,"Washington, DC",20003,2,Feb-00,Unit/Flat/Apartment,12/17/13,TTR Sotheby's International Realty (TTRS5),"$426,000 "
1003756312,RES,CLS,1343-1345 Pennsylvania Ave SE #5,Washington,"Washington, DC",20003,2,Feb-00,Unit/Flat/Apartment,12/16/13,TTR Sotheby's International Realty (TTRS5),"$511,750 "
1003756330,RES,CLS,1343-1345 Pennsylvania Ave SE #6,Washington,"Washington, DC",20003,2,Feb-00,Unit/Flat/Apartment,12/12/13,TTR Sotheby's International Realty (TTRS5),"$425,000 "
1003756830,RES,CLS,1617 Independence Ave SE,Washington,"Washington, DC",20003,3,Feb-00,Row/Townhouse,12/12/13,Bennett Realty Solutions (EXBR1),"$443,500 "
1003757128,RES,CLS,1391 Pennsylvania Ave SE #548,Washington,"Washington, DC",20003,1,Jan-00,Unit/Flat/Apartment,2/27/14,McWilliams/Ballard Inc. (MCWB1),"$365,000 "
1003757334,RES,CLS,656 Independence Ave SE,Washington,"Washington, DC",20003,3,1-Jan,Row/Townhouse,12/6/13,Coldwell Banker Residential Brokerage (CBRB52),"$730,000 "
1003757348,RES,CLS,11 5th St SE,Washington,"Washington, DC",20003,6,2-Apr,Twin/Semi-Detached,2/24/14,Coldwell Banker Residential Brokerage (CBRB52),"$2,150,000 "
1003757358,RES,CLS,644 G St SE,Washington,"Washington, DC",20003,2,Jan-00,Detached,12/5/13,"Long & Foster Real Estate, Inc. (LNG147)","$650,000 "
1003757382,RES,CLS,123 11th St SE,Washington,"Washington, DC",20003,3,1-Feb,Row/Townhouse,12/4/13,Coldwell Banker Residential Brokerage (CBRB52),"$850,000 "
1003757772,RES,CLS,646 South Carolina Ave SE,Washington,"Washington, DC",20003,4,Feb-00,Row/Townhouse,12/26/13,Coldwell Banker Residential Brokerage (CBRB52),"$969,000 "
1003759884,RES,CLS,1108 E St SE,Washington,"Washington, DC",20003,4,1-Mar,Row/Townhouse,5/1/14,Coldwell Banker Residential Brokerage (CBRB45),"$907,000 "
1003760708,RES,CLS,441 New Jersey Ave SE,Washington,"Washington, DC",20003,5,1-Mar,Row/Townhouse,6/2/14,TTR Sotheby's International Realty (TTRS5),"$1,200,000 "
1003761330,RES,CLS,23 D St SE,Washington,"Washington, DC",20003,4,2-Apr,Row/Townhouse,6/9/14,RE/MAX Allegiance (RMAX17),"$2,850,000 "
1003761840,RES,CLS,423 4th St SE,Washington,"Washington, DC",20003,3,1-Feb,Twin/Semi-Detached,2/28/14,USRealty.com LLP (HPADCOM),"$924,500 "
1003762296,RES,CLS,105 6th St SE #105,Washington,"Washington, DC",20003,0,Jan-00,Unit/Flat/Apartment,12/10/13,"'Weichert, REALTORS (WEI64)","$235,000 "
1003762686,RES,CLS,1 18th St SE #303,Washington,"Washington, DC",20003,2,Feb-00,Unit/Flat/Apartment,12/17/13,KW Metro Center (KWR17),"$370,000 "
1003762716,RES,CLS,424 Capitol St NE #9,Washington,"Washington, DC",20003,2,Feb-00,Unit/Flat/Apartment,11/22/13,"Long & Foster Real Estate, Inc. (LNG1)","$665,000 "
1003762840,RES,CLS,908 S Carolina Ave SE,Washington,"Washington, DC",20003,3,1-Feb,Twin/Semi-Detached,12/30/13,Coldwell Banker Residential Brokerage (CBRB52),"$875,000 "
1003763280,RES,CLS,1437 South Carolina Ave SE,Washington,"Washington, DC",20003,3,1-Jan,Row/Townhouse,12/6/13,Coldwell Banker Residential Brokerage (CBRB52),"$513,500 "
1003763612,RES,CLS,10 Browns Ct SE,Washington,"Washington, DC",20003,2,Jan-00,Row/Townhouse,1/21/14,Coldwell Banker Residential Brokerage (CBRB52),"$475,000 "
1003763746,RES,CLS,1211 C St SE,Washington,"Washington, DC",20003,1,Jan-00,Row/Townhouse,12/18/13,Coldwell Banker Residential Brokerage (CBRB52),"$459,000 "
1003765712,RES,CLS,1391 Pennsylvania Ave SE #515,Washington,"Washington, DC",20003,2,Feb-00,Unit/Flat/Apartment,12/6/13,"Long & Foster Real Estate, Inc. (LNG54)","$527,500 "
1003765906,RES,CLS,906 13th St SE,Washington,"Washington, DC",20003,2,1-Jan,Row/Townhouse,1/17/14,"Continental Properties, Ltd. (CPRE1)","$515,000 "
1003765910,RES,CLS,1323 Carolina Ave SE,Washington,"Washington, DC",20003,2,Feb-00,Row/Townhouse,1/22/14,XRealty.NET LLC (XRN1),"$453,000 "
1003765928,RES,CLS,657 South Carolina . Ave SE,Washington,"Washington, DC",20003,4,Feb-00,Row/Townhouse,12/13/13,Fairfax Realty Elite (FXR4),"$735,000 "
1003766634,RES,CLS,135 11th St SE,Washington,"Washington, DC",20003,3,1-Feb,Row/Townhouse,1/17/14,Compass (LNRE1),"$870,000 "
1003767456,RES,CLS,1391 Pennsylvania Ave SE #526,Washington,"Washington, DC",20003,1,Jan-00,Unit/Flat/Apartment,12/9/13,"Long & Foster Real Estate, Inc. (LNG194)","$365,000 "
1003768054,RES,CLS,420 16th St SE #102,Washington,"Washington, DC",20003,2,Jan-00,Unit/Flat/Apartment,12/20/13,"Slate Properties, LLC (SLTP1)","$390,000 "
1003768416,RES,CLS,612 Capitol St NE #4,Washington,"Washington, DC",20003,2,Feb-00,Unit/Flat/Apartment,3/14/14,Coldwell Banker Residential Brokerage (CBRB52),"$583,500 "
1003768602,RES,CLS,205 17th St SE,Washington,"Washington, DC",20003,2,1-Jan,Row/Townhouse,1/31/14,"A-K Real Estate, Inc. (AKR2)","$546,000 "
1003768870,RES,CLS,23 5th St SE,Washington,"Washington, DC",20003,2,Feb-00,Twin/Semi-Detached,12/19/13,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$800,000 "
1003771516,RES,CLS,915 Potomac Ave SE,Washington,"Washington, DC",20003,2,1-Jan,End of Row/Townhouse,1/3/14,RE/MAX Allegiance (RMAX20),"$485,000 "
1003771830,RES,CLS,1361 K St SE #302,Washington,"Washington, DC",20003,1,Jan-00,Unit/Flat/Apartment,5/29/14,Keller Williams Capital Properties (KWCP1),"$245,000 "
1003771992,RES,CLS,1391 Pennsylvania Ave SE #M01,Washington,"Washington, DC",20003,2,Feb-00,Unit/Flat/Apartment,1/9/14,"Long & Foster Real Estate, Inc. (LNG147)","$435,000 "
1003772216,RES,CLS,301 Kentucky Ave SE,Washington,"Washington, DC",20003,3,1-Mar,Twin/Semi-Detached,1/7/14,Lawyers Realty Group (LRGL1),"$862,000 "
1003772680,RES,CLS,333 11th St SE,Washington,"Washington, DC",20003,3,1-Feb,Row/Townhouse,12/30/13,"McEnearney Associates, Inc. (MCE1)","$790,440 "
1003773018,RES,CLS,1417 Massachusetts Ave SE ## 5,Washington,"Washington, DC",20003,2,Jan-00,Unit/Flat/Apartment,12/20/13,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$350,000 "
1003773064,RES,CLS,1629 Potomac Ave SE,Washington,"Washington, DC",20003,3,1-Feb,Row/Townhouse,2/25/14,Keller Williams Capital Properties (KWCP1),"$615,000 "
1003773088,RES,CLS,106 15th St SE,Washington,"Washington, DC",20003,4,1-Feb,Detached,1/9/14,Keller Williams Capital Properties (KWCP1),"$699,950 "
1003773560,RES,CLS,108 7th St SE,Washington,"Washington, DC",20003,3,Jan-00,Row/Townhouse,3/11/14,"Long & Foster Real Estate, Inc. (LNG54)","$655,000 "
1003773604,RES,CLS,3 Library Ct SE,Washington,"Washington, DC",20003,2,1-Jan,Twin/Semi-Detached,1/10/14,Coldwell Banker Residential Brokerage (CBRB52),"$591,000 "
1003774752,RES,CLS,1344 L St SE,Washington,"Washington, DC",20003,2,1-Jan,Row/Townhouse,2/6/14,Century 21 New Millennium (CENT2032),"$480,000 "
1003775512,RES,CLS,1025 1st St SE #1104,Washington,"Washington, DC",20003,1,Jan-00,Unit/Flat/Apartment,1/30/14,Keller Williams Realty (KWR21),"$439,000 "
1003777920,RES,CLS,1436 A St SE,Washington,"Washington, DC",20003,2,1-Jan,Twin/Semi-Detached,1/21/14,RE/MAX Allegiance (RMAX20),"$615,000 "
1003778476,RES,CLS,735 12th St SE #2,Washington,"Washington, DC",20003,3,1-Feb,Penthouse Unit/Flat/Apartment,2/19/14,RE/MAX Allegiance (RMAX125),"$605,000 "
1003778874,RES,CLS,1391 Pennsylvania Ave SE #233,Washington,"Washington, DC",20003,3,Feb-00,Unit/Flat/Apartment,3/14/14,RE/MAX Allegiance (RMAX20),"$644,000 "
1003779178,RES,CLS,1342 L St SE,Washington,"Washington, DC",20003,2,Jan-00,End of Row/Townhouse,1/31/14,RLAH Real Estate (RLAH1),"$485,000 "
1003779724,RES,CLS,245 15th St SE #101,Washington,"Washington, DC",20003,2,Feb-00,Unit/Flat/Apartment,4/17/14,RE/MAX Allegiance (RMAX20),"$462,000 "
1003779944,RES,CLS,433 7th St SE,Washington,"Washington, DC",20003,3,1-Feb,Row/Townhouse,1/16/14,TTR Sotheby's International Realty (TTRS2),"$730,000 "
1003780176,RES,CLS,1533 East Capitol St SE,Washington,"Washington, DC",20003,5,1-Apr,Detached,1/31/14,DCRE RESIDENTIAL LLC (DRESI1),"$1,200,000 "
1003780498,RES,CLS,1745 D St SE,Washington,"Washington, DC",20003,3,Feb-00,Row/Townhouse,12/27/13,Home Source Real Estate Solutions (HSLT1),"$465,000 "
1003782346,RES,CLS,1627 Potomac Ave SE,Washington,"Washington, DC",20003,2,1-Jan,Row/Townhouse,2/12/14,Coldwell Banker Residential Brokerage (CBRB52),"$500,000 "
1003782946,RES,CLS,1000 New Jersey Ave SE #705,Washington,"Washington, DC",20003,1,Jan-00,Unit/Flat/Apartment,2/14/14,Coldwell Banker Residential Brokerage (CBRB106),"$344,900 "
1003784122,RES,CLS,1000 New Jersey Ave SE #1201,Washington,"Washington, DC",20003,1,Jan-00,Unit/Flat/Apartment,1/15/14,"Long & Foster Real Estate, Inc. (LNG44)","$315,000 "
1003784568,RES,CLS,720 Kentucky Ave SE,Washington,"Washington, DC",20003,3,1-Mar,Row/Townhouse,1/21/14,Keller Williams Capital Properties (KWCP1),"$770,000 "
1003785826,RES,CLS,308 13th St SE #2,Washington,"Washington, DC",20003,1,1-Jan,Unit/Flat/Apartment,2/21/14,RE/MAX Allegiance (RMAX20),"$328,500 "
1003786960,RES,CLS,547 11th St SE,Washington,"Washington, DC",20003,3,2-Feb,Row/Townhouse,3/18/14,RE/MAX Specialists (RMSP1),"$780,000 "
1003787116,RES,CLS,1391 Pennsylvania Ave SE #420,Washington,"Washington, DC",20003,1,Jan-00,Unit/Flat/Apartment,3/6/14,Coldwell Banker Residential Brokerage (CBRB52),"$350,000 "
1003793452,RES,CLS,512 A St SE,Washington,"Washington, DC",20003,5,1-Mar,Twin/Semi-Detached,11/22/13,Coldwell Banker Residential Brokerage (CBRB52),"$1,650,000 "
1003794750,RES,CLS,1804 Independence Ave SE,Washington,"Washington, DC",20003,3,1-Feb,Unit/Flat/Apartment,9/23/13,RE/MAX Allegiance (RMAX20),"$740,000 "
1003794898,RES,CLS,901 South Carolina Ave SE #3,Washington,"Washington, DC",20003,1,Jan-00,Unit/Flat/Apartment,1/31/14,Coldwell Banker Residential Brokerage (CBRB45),"$351,750 "
1003796636,RES,CLS,325 D St SE,Washington,"Washington, DC",20003,3,1-Jan,Row/Townhouse,11/15/13,Coldwell Banker Residential Brokerage (CBRB52),"$525,000 "
1003796672,RES,CLS,638-Garageonly G St SE,Washington,"Washington, DC",20003,0,Jan-00,Garage/Parking Space,12/18/13,"John C. Formant Real Estate, Inc. (JCF1)","$80,000 "
1004159088,RES,CLS,1000 New Jersey Ave SE #719,Washington,"Washington, DC",20003,2,Feb-00,Unit/Flat/Apartment,2/25/14,Preferred Homes Realty (PFDD1),"$380,000 "
1004190154,RES,CLS,409 A St SE,Washington,"Washington, DC",20003,4,1-Mar,Row/Townhouse,10/18/13,"Help-U-Sell Federal City Realty, LLC (HFED1)","$1,198,198 "
1004236686,RES,CLS,1391 Pennsylvania Ave SE #Mo7,Washington,"Washington, DC",20003,2,Feb-00,Unit/Flat/Apartment,5/5/14,"Long & Foster Real Estate, Inc. (LNG33)","$380,000 "
1004239894,RES,CLS,1005 E St SE,Washington,"Washington, DC",20003,0,/2,Row/Townhouse,7/31/14,Coldwell Banker Residential Brokerage (CBRB52),"$787,000 "
1004290261,RES,CLS,1622 G St SE,Washington,"Washington, DC",20003,2,Jan-00,Row/Townhouse,3/10/14,Towne Residential (TORS1),"$541,622 "
