Zip Code,MLS #,Cat,Status,Address,City,County,Beds,Baths,Structure Type,Status Contractual Search Date,List Office Name,Current Price
20001,DCDC308808,RES,CLS,727 Euclid St NW #B,Washington,"Washington, DC",5,1-Apr,Row/Townhouse,3/15/19,McWilliams/Ballard Inc. (MCWB1),"$1,450,000 "
20001,DCDC308686,RES,CLS,460 New York Ave NW #804,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,3/1/19,McWilliams/Ballard Inc. (MCWB1),"$527,000 "
20001,DCDC308676,RES,CLS,210 P St NW #2,Washington,"Washington, DC",3,1-Mar,Unit/Flat/Apartment,8/2/19,McWilliams/Ballard Inc. (MCWB1),"$870,000 "
20001,DCDC308668,RES,CLS,210 P St NW #Unit #3,Washington,"Washington, DC",3,Mar-00,Unit/Flat/Apartment,3/26/19,McWilliams/Ballard Inc. (MCWB1),"$1,139,000 "
20001,DCDC308614,RES,CLS,2004 11th St NW #127,Washington,"Washington, DC",1,1,Unit/Flat/Apartment,2/22/19,Compass (COMPS3),"$499,000 "
20001,DCDC308616,RES,CLS,2603 Sherman Ave NW,Washington,"Washington, DC",2,3,Row/Townhouse,2/12/19,"Long & Foster Real Estate, Inc. (LNG191)","$699,000 "
20001,DCDC308552,RES,CLS,1103 6th St NW #2,Washington,"Washington, DC",2,1-Feb,Unit/Flat/Apartment,1/2/19,Redfin Corp (REFC3),"$699,000 "
20001,DCDC308504,RES,CLS,14 Channing St NW #2,Washington,"Washington, DC",4,Apr-00,End of Row/Townhouse,2/28/19,TTR Sotheby's International Realty (TTRS5),"$1,085,000 "
20001,DCDC308474,RES,CLS,1404 11th St NW #102,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,4/12/19,"Long & Foster Real Estate, Inc. (LNG51)","$559,000 "
20001,DCDC308292,RES,CLS,947 S St NW,Washington,"Washington, DC",5,1-Apr,Row/Townhouse,2/25/19,TTR Sotheby's International Realty (TTRS4),"$1,975,000 "
20001,DCDC308132,RES,CLS,3015 Sherman Ave NW,Washington,"Washington, DC",8,6,Row/Townhouse,5/29/19,Gordon James Brokerage (GRJB1),"$1,400,000 "
20001,DCDC260740,RES,CLS,2003 1st St NE,Washington,"Washington, DC",4,2,Row/Townhouse,6/1/18,TTR Sotheby's International Realty (TTRS5),"$1,025,000 "
20001,DCDC308204,RES,CLS,729 Harvard St NW,Washington,"Washington, DC",2,1-Feb,Row/Townhouse,4/10/19,Keller Williams Realty Centre (KWR24),"$730,000 "
20001,DCDC308138,RES,CLS,448 M St NW #3,Washington,"Washington, DC",2,2,Unit/Flat/Apartment,8/20/19,Compass (COMPS1),"$755,000 "
20001,DCDC308018,RES,CLS,57 N St NW #108,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,12/20/18,McWilliams/Ballard Inc. (MCWB1),"$514,900 "
20001,DCDC307798,RES,CLS,475 Florida Ave NW #1,Washington,"Washington, DC",2,2,Row/Townhouse,1/24/19,TTR Sotheby's International Realty (TTRS5),"$415,000 "
20001,DCDC192424,RES,CLS,1005 P St NW,Washington,"Washington, DC",2,2,End of Row/Townhouse,12/17/18,Coldwell Banker Residential Brokerage (CBRB106),"$625,000 "
20001,DCDC307772,RES,CLS,212 N St NW,Washington,"Washington, DC",3,1-Jan,Row/Townhouse,1/25/19,RLAH Real Estate* (RLVH1),"$739,500 "
20001,DCDC307046,RES,CLS,460 New York Ave NW #606,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,1/31/19,"Long & Foster Real Estate, Inc. (LNG336)","$510,000 "
20001,DCDC294032,RES,CLS,1020 Fairmont St NW #Garage Only,Washington,"Washington, DC",0,,Twin/Semi-Detached,1/11/19,Compass (COMPS1),"$33,000 "
20001,DCDC294052,RES,CLS,249-251 Florida Ave NW #33,Washington,"Washington, DC",1,1,Unit/Flat/Apartment,1/22/19,Keller Williams Capital Properties (KWCP3),"$399,900 "
20001,DCDC276180,RES,CLS,1103 6th St NW #4,Washington,"Washington, DC",2,1-Feb,Unit/Flat/Apartment,2/25/19,Redfin Corp (REFC3),"$680,000 "
20001,DCDC279440,RES,CLS,1643 New Jersey Ave NW #3,Washington,"Washington, DC",2,1,Unit/Flat/Apartment,1/18/19,Compass (COMPS1),"$490,000 "
20001,DCDC260724,RES,CLS,1643 New Jersey Ave NW #5,Washington,"Washington, DC",2,1-Feb,Penthouse Unit/Flat/Apartment,1/24/19,Compass (COMPS1),"$825,000 "
20001,DCDC278508,RES,CLS,1643 New Jersey Ave NW #2,Washington,"Washington, DC",1,1,Unit/Flat/Apartment,1/23/19,Compass (COMPS1),"$418,000 "
20001,DCDC278500,RES,CLS,1643 New Jersey Ave NW #1,Washington,"Washington, DC",2,2,Unit/Flat/Apartment,4/15/19,Compass (COMPS1),"$530,000 "
20001,DCDC276164,RES,CLS,724 Harvard St NW,Washington,"Washington, DC",3,1-Mar,Row/Townhouse,2/8/19,Samson Properties (SAMP5),"$849,800 "
20001,DCDC261222,RES,CLS,448 M St NW #2,Washington,"Washington, DC",2,2,Unit/Flat/Apartment,8/14/19,Compass (COMPS1),"$725,000 "
20001,DCDC260528,RES,CLS,53 Quincy Pl NW,Washington,"Washington, DC",4,1-Mar,Row/Townhouse,12/21/18,"Windows Over Washington Realty Group, LLC (WOWR1)","$965,000 "
20001,DCDC260532,RES,CLS,41 Randolph Pl NW,Washington,"Washington, DC",4,1-Mar,Row/Townhouse,3/19/19,Compass (COMPS1),"$1,350,000 "
20001,DCDC246386,RES,CLS,11 NW Seaton Pl NW,Washington,"Washington, DC",4,1-Mar,Twin/Semi-Detached,1/18/19,Taylor Properties (TAYL1),"$1,100,000 "
20001,DCDC242766,RES,CLS,777 7th St NW #920,Washington,"Washington, DC",1,1,Unit/Flat/Apartment,1/11/19,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$429,000 "
20001,DCDC258164,RES,CLS,2211 Flagler Pl NW,Washington,"Washington, DC",5,1-Mar,Row/Townhouse,1/7/19,Compass (COMPS1),"$1,310,000 "
20001,DCDC246134,RES,CLS,440 L St NW #701,Washington,"Washington, DC",2,2,Unit/Flat/Apartment,12/21/18,Proplocate Realty (PROL1),"$525,000 "
20001,DCDC242730,RES,CLS,435 R St NW #401,Washington,"Washington, DC",1,1,Unit/Flat/Apartment,1/10/19,Keller Williams Capital Properties (KWCP1),"$470,000 "
20001,DCDC213420,RES,CLS,57 N St NW #315,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,10/23/18,McWilliams/Ballard Inc. (MCWB1),"$886,900 "
20001,DCDC211524,RES,CLS,210 P St NW #1,Washington,"Washington, DC",3,Mar-00,Unit/Flat/Apartment,3/1/19,McWilliams/Ballard Inc. (MCWB1),"$799,900 "
20001,DCDC203338,RES,CLS,2804 Sherman Ave NW #B,Washington,"Washington, DC",2,1-Feb,Row/Townhouse,1/11/19,Better Homes and Gardens Real Estate Premier (BHG10),"$885,000 "
20001,DCDC192140,RES,CLS,1964 2nd St NW,Washington,"Washington, DC",5,1-Mar,End of Row/Townhouse,1/10/19,Compass (COMPS1),"$1,255,000 "
20001,DCDC136642,RES,CLS,503 S St NW,Washington,"Washington, DC",3,1-Feb,Row/Townhouse,2/6/19,TTR Sotheby's International Realty (TTRS8),"$796,500 "
20001,DCDC179040,RES,CLS,519 Florida Ave NW #2,Washington,"Washington, DC",2,1-Jan,Unit/Flat/Apartment,12/31/18,Compass (COMPS1),"$532,500 "
20001,DCDC191934,RES,CLS,929 Florida Ave NW #3004,Washington,"Washington, DC",2,1-Jan,Unit/Flat/Apartment,2/4/19,Compass (COMPS1),"$599,900 "
20001,DCDC102350,RES,CLS,1608 8th St NW,Washington,"Washington, DC",3,1-Mar,Row/Townhouse,1/4/19,"Bradford Real Estate Group, LLC (BRLL1)","$1,157,900 "
20001,DCDC180820,RES,CLS,407 Columbia Rd NW,Washington,"Washington, DC",2,1-Jan,Row/Townhouse,2/25/19,Keller Williams Preferred Properties (KWPP1),"$495,000 "
20001,DCDC179024,RES,CLS,727 Euclid St NW #Unit A,Washington,"Washington, DC",5,1-Apr,Row/Townhouse,1/31/19,McWilliams/Ballard Inc. (MCWB1),"$1,479,000 "
20001,DCDC178836,RES,CLS,500 Florida Ave NW #1,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,1/4/19,Compass (COMPS1),"$399,999 "
20001,DCDC170064,RES,CLS,11 Q St NW,Washington,"Washington, DC",3,2,End of Row/Townhouse,1/25/19,Realty Pros (RPA1),"$645,000 "
20001,DCDC169054,RES,CLS,426 M St NW #F,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,1/8/19,TTR Sotheby's International Realty (TTRS5),"$532,500 "
20001,DCDC142190,RES,CLS,400 NW Massachusetts Ave NW #801,Washington,"Washington, DC",1,1,Other,1/8/19,"Washington Fine Properties, LLC (WFP1)","$524,000 "
20001,DCDC141820,RES,CLS,57 N St NW #Unit-325,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,12/31/18,McWilliams/Ballard Inc. (MCWB1),"$789,900 "
20001,DCDC132506,RES,CLS,2100 11th St NW #301,Washington,"Washington, DC",2,2,Unit/Flat/Apartment,11/21/18,TTR Sotheby's International Realty (TTRS5),"$930,000 "
20001,DCDC132954,RES,CLS,1531 1st St NW,Washington,"Washington, DC",4,1-Mar,Row/Townhouse,3/15/19,"Long & Foster Real Estate, Inc. (LNG194)","$1,150,000 "
20001,DCDC124026,RES,CLS,35 Bates St NW,Washington,"Washington, DC",3,1-Mar,Row/Townhouse,1/2/19,TTR Sotheby's International Realty (TTRS5),"$855,000 "
20001,DCDC103092,RES,CLS,1103 6th St NW #3,Washington,"Washington, DC",2,1-Feb,Row/Townhouse,2/25/19,Redfin Corp (REFC3),"$675,000 "
20001,DCDC102832,RES,CLS,72 P St NW,Washington,"Washington, DC",3,1-Jan,Row/Townhouse,1/18/19,RE/MAX Specialists (RMSP1),"$540,000 "
20001,DCDC102330,RES,CLS,319 R St NW,Washington,"Washington, DC",5,1-Mar,Row/Townhouse,6/11/19,TTR Sotheby's International Realty (TTRS4),"$850,000 "
20001,DCDC102234,RES,CLS,137 S St NW,Washington,"Washington, DC",6,1-May,Row/Townhouse,12/27/18,TTR Sotheby's International Realty (TTRS5),"$1,725,000 "
20001,DCDC102224,RES,CLS,475 K St NW #819,Washington,"Washington, DC",2,Jan-00,Unit/Flat/Apartment,12/14/18,Compass (COMPS1),"$585,000 "
20001,DCDC102026,RES,CLS,460 New York Ave NW #303,Washington,"Washington, DC",1,1,Garage/Parking Space,1/18/19,"Long & Foster Real Estate, Inc. (LNG83)","$495,000 "
20001,DCDC102018,RES,CLS,610 Columbia Rd NW,Washington,"Washington, DC",3,1-Feb,Row/Townhouse,1/14/19,Compass (COMPS6),"$769,001 "
20001,DCDC101980,RES,CLS,925 H St NW #708,Washington,"Washington, DC",2,2,Unit/Flat/Apartment,6/7/19,McWilliams/Ballard Inc. (MCWB1),"$867,000 "
20001,DCDC101866,RES,CLS,127 U St NW,Washington,"Washington, DC",3,1-Mar,Row/Townhouse,12/28/18,TTR Sotheby's International Realty (TTRS5),"$1,038,000 "
20001,DCDC101858,RES,CLS,1320 8th St NW,Washington,"Washington, DC",2,1-Feb,Row/Townhouse,12/3/18,TTR Sotheby's International Realty (TTRS5),"$666,000 "
20001,DCDC100580,RES,CLS,443 NW Ridge St NW,Washington,"Washington, DC",3,1-Feb,Row/Townhouse,12/14/18,RLAH Real Estate* (RLVH1),"$1,089,000 "
20001,DCDC101816,RES,CLS,919 Florida Ave NW #503,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,12/17/18,"McEnearney Associates, Inc. (MCE7)","$599,000 "
20001,DCDC101256,RES,CLS,910 M St NW #111,Washington,"Washington, DC",1,1-Jan,Unit/Flat/Apartment,1/25/19,EJF Real Estate Services (EJF1),"$647,000 "
20001,DCDC101506,RES,CLS,440 L St NW #811,Washington,"Washington, DC",2,2,Unit/Flat/Apartment,12/28/18,Redfin Corp (REFC3),"$707,500 "
20001,DCDC101758,RES,CLS,2120 Vermont Ave NW #605,Washington,"Washington, DC",1,1,Penthouse Unit/Flat/Apartment,12/14/18,TTR Sotheby's International Realty (TTRS5),"$579,900 "
20001,DCDC101602,RES,CLS,137 W St NW,Washington,"Washington, DC",3,1-Mar,Row/Townhouse,1/25/19,"Urban Pace, a Long & Foster Company (URP1)","$1,339,900 "
20001,DCDC101698,RES,CLS,425 M St NW #A,Washington,"Washington, DC",2,1-Jan,Unit/Flat/Apartment,2/11/19,Compass (COMPS2),"$540,000 "
20001,DCDC101450,RES,CLS,1643 New Jersey Ave NW #4,Washington,"Washington, DC",2,1-Feb,Penthouse Unit/Flat/Apartment,1/15/19,Compass (COMPS1),"$869,000 "
20001,DCDC101586,RES,CLS,811 4th St NW #1108,Washington,"Washington, DC",1,1,Unit/Flat/Apartment,4/26/19,Greenland Realty (GNLR1),"$410,500 "
20001,DCDC101168,RES,CLS,460-462 Ridge St NW #1,Washington,"Washington, DC",2,2,Unit/Flat/Apartment,12/28/18,TTR Sotheby's International Realty (TTRS5),"$617,000 "
20001,DCDC101368,RES,CLS,57 N St NW #314,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,11/5/18,"Long & Foster Real Estate, Inc. (LNG80)","$544,900 "
20001,DCDC101124,RES,CLS,555 Massachusetts Ave NW #306,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,12/28/18,Keller Williams Realty Falls Church (KWR30),"$455,000 "
20001,DCDC101100,RES,CLS,604 Harvard St NW,Washington,"Washington, DC",4,1-Apr,Row/Townhouse,4/30/19,Coldwell Banker Residential Brokerage (CBRB54),"$940,000 "
20001,DCDC100536,RES,CLS,521 Columbia Rd NW #1,Washington,"Washington, DC",2,1-Feb,End of Row/Townhouse,5/10/19,RLAH Real Estate (RLAH2),"$500,000 "
20001,DCDC100404,RES,CLS,2100 11th St NW #G01,Washington,"Washington, DC",2,2,Unit/Flat/Apartment,2/15/19,Compass (COMPS2),"$645,500 "
20001,1010011466,RES,CLS,1823 Vermont Ave NW,Washington,"Washington, DC",2,1-Feb,Row/Townhouse,12/10/18,Keller Williams Capital Properties (KWCP1),"$917,000 "
20001,DCDC100142,RES,CLS,777 7th St NW #1036,Washington,"Washington, DC",1,1,Unit/Flat/Apartment,12/31/18,Compass (COMPS2),"$479,000 "
20001,DCDC100312,RES,CLS,1907 3rd St NW #402,Washington,"Washington, DC",1,1,Penthouse Unit/Flat/Apartment,12/7/18,TTR Sotheby's International Realty (TTRS5),"$419,000 "
20001,DCDC100066,RES,CLS,460 New York Ave NW #904,Washington,"Washington, DC",1,1,Unit/Flat/Apartment,1/31/19,Keller Williams Capital Properties (KWCP1),"$510,000 "
20001,1010015332,RES,CLS,52 Quincy Pl NW #404,Washington,"Washington, DC",2,1-Jan,Unit/Flat/Apartment,12/28/18,Coldwell Banker Residential Brokerage (CBRB106),"$442,000 "
20001,1010012722,RES,CLS,439 Q St NW,Washington,"Washington, DC",3,1-Jan,Row/Townhouse,10/29/18,TTR Sotheby's International Realty (TTRS5),"$799,000 "
20001,1010011636,RES,CLS,135 W St NW,Washington,"Washington, DC",3,1-Mar,Row/Townhouse,12/14/18,"Urban Pace, a Long & Foster Company (URP1)","$1,349,900 "
20001,1010010418,RES,CLS,1901 9 1/2 St NW,Washington,"Washington, DC",3,1-Feb,End of Row/Townhouse,8/13/19,McWilliams/Ballard Inc. (MCWB1),"$861,000 "
20001,1010010412,RES,CLS,550 Hobart Pl NW #2,Washington,"Washington, DC",1,1,Other,1/23/19,Keller Williams Preferred Properties (KWPP1),"$335,000 "
20001,1010010408,RES,CLS,123 U St NW,Washington,"Washington, DC",3,1-Feb,Row/Townhouse,12/21/18,"Long & Foster Real Estate, Inc. (LNG196)","$817,000 "
20001,1010010396,RES,CLS,629 Q St NW,Washington,"Washington, DC",4,1-Mar,Row/Townhouse,1/2/19,Realty Pros (RPA1),"$940,000 "
20001,1010008852,RES,CLS,128 V St NW,Washington,"Washington, DC",3,1-Mar,Row/Townhouse,7/10/18,"Metropolitan Regional Information Systems, Inc. (MRIS1)","$1,285,000 "
20001,1010004898,RES,CLS,1526 6th St NW #1,Washington,"Washington, DC",3,1-Mar,Row/Townhouse,12/12/18,Compass (COMPS1),"$1,150,000 "
20001,1009999104,RES,CLS,811 4th St NW #521,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,4/18/19,Compass (COMPS1),"$448,500 "
20001,1009998926,RES,CLS,2029 Flagler Pl NW,Washington,"Washington, DC",3,1-Mar,Row/Townhouse,12/11/18,TTR Sotheby's International Realty (TTRS5),"$1,229,000 "
20001,1009997376,RES,CLS,1111 11th St NW #801,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,11/28/18,Keller Williams Capital Properties (KWCP1),"$655,000 "
20001,1009997324,RES,CLS,460 New York Ave NW #201,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,12/14/18,Compass (COMPS1),"$468,000 "
20001,1009993426,RES,CLS,417 T St NW,Washington,"Washington, DC",3,Mar-00,Twin/Semi-Detached,12/19/18,"Washington Fine Properties ,LLC (WFP8)","$1,029,500 "
20001,1009992908,RES,CLS,916 G St NW #903,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,12/19/18,Redfin Corp (REFC3),"$730,000 "
20001,1009991838,RES,CLS,1653 New Jersey Ave NW #2,Washington,"Washington, DC",2,Feb-00,Row/Townhouse,12/12/18,Keller Williams Capital Properties (KWCP1),"$650,000 "
20001,1009991232,RES,CLS,555 Massachusetts Ave NW #219,Washington,"Washington, DC",0,Jan-00,Unit/Flat/Apartment,12/20/18,Compass (COMPS1),"$338,000 "
20001,1009986912,RES,CLS,1555 9th St NW #B,Washington,"Washington, DC",3,Mar-00,Other,3/1/19,Coldwell Banker Residential Brokerage (CBRB106),"$980,000 "
20001,1009980042,RES,CLS,1539 9th St NW #2,Washington,"Washington, DC",2,Feb-00,Row/Townhouse,11/30/18,TTR Sotheby's International Realty (TTRS5),"$830,000 "
20001,1009979546,RES,CLS,440 L St NW #713,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,1/8/19,RE/MAX Allegiance (RMAX17),"$493,000 "
20001,1009970788,RES,CLS,400 Massachusetts Ave NW #316,Washington,"Washington, DC",2,Jan-00,Unit/Flat/Apartment,12/7/18,"GreenLine Real Estate, LLC (GNLN1)","$535,000 "
20001,1009962772,RES,CLS,929 Florida Ave NW #6003,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,2/22/19,Keller Williams Capital Properties (KWCP1),"$499,500 "
20001,1009962516,RES,CLS,139 W St NW,Washington,"Washington, DC",3,1-Mar,End of Row/Townhouse,12/14/18,"Urban Pace, a Long & Foster Company (URP1)","$1,329,900 "
20001,1009956922,RES,CLS,1215 11th St NW #3,Washington,"Washington, DC",1,Jan-00,Twin/Semi-Detached,11/26/18,"Washington Fine Properties, LLC (WFP1)","$489,000 "
20001,1009955076,RES,CLS,1111 11th St NW #211,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,12/28/18,Compass (COMPS1),"$449,000 "
20001,1009948512,RES,CLS,1526 5th St NW,Washington,"Washington, DC",3,3,Row/Townhouse,11/26/18,"Fathom Realty MD, LLC. (FHOM1)","$1,030,000 "
20001,1009950886,RES,CLS,317 R St NW #1,Washington,"Washington, DC",2,Feb-00,Row/Townhouse,12/14/18,TTR Sotheby's International Realty (TTRS4),"$590,000 "
20001,1009949812,RES,CLS,939 O St NW,Washington,"Washington, DC",3,1-Feb,Row/Townhouse,1/2/19,Redfin Corp (REFC3),"$1,056,000 "
20001,1009941532,RES,CLS,555 Massachusetts Ave NW #1113,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,12/28/18,"Long & Foster Real Estate, Inc. (LNG1)","$620,000 "
20001,1009941468,RES,CLS,555 Massachusetts Ave NW #509,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,12/18/18,"Long & Foster Real Estate, Inc. (LNG1)","$455,000 "
20001,1009941448,RES,CLS,57 N St NW #Unit-326,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,11/30/18,McWilliams/Ballard Inc. (MCWB1),"$499,900 "
20001,1009941306,RES,CLS,715 6th St NW #1102,Washington,"Washington, DC",3,Feb-00,Unit/Flat/Apartment,11/27/18,TTR Sotheby's International Realty (TTRS5),"$850,000 "
20001,1009941196,RES,CLS,138 U St NW,Washington,"Washington, DC",4,1-Jan,Row/Townhouse,12/17/18,TTR Sotheby's International Realty (TTRS5),"$870,000 "
20001,1009940254,RES,CLS,519 Q St NW,Washington,"Washington, DC",4,2-Apr,Row/Townhouse,1/25/19,The ONE Street Company (ONERE1),"$1,200,000 "
20001,1009939824,RES,CLS,1123 6th St NW #1,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,12/18/18,"Washington Fine Properties, LLC (WFP1)","$489,995 "
20001,1009934756,RES,CLS,82 P St NW,Washington,"Washington, DC",2,Feb-00,Row/Townhouse,12/12/18,Compass (COMPS1),"$835,000 "
20001,1009927594,RES,CLS,777 7th St NW #426,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,3/5/19,Realty Brokerage Solutions LLC (RBSL1),"$594,000 "
20001,1009926490,RES,CLS,57 N St NW #531,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,10/13/18,"Metropolitan Regional Information Systems, Inc. (MRIS1)","$412,000 "
20001,1009926482,RES,CLS,55 M St NW #307,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,11/23/18,Compass (COMPS6),"$205,000 "
20001,1009925470,RES,CLS,47 S St NW,Washington,"Washington, DC",4,Mar-00,Row/Townhouse,12/27/18,Century 21 New Millennium (CENT2032),"$905,000 "
20001,1009921968,RES,CLS,619 Harvard St NW ##1,Washington,"Washington, DC",2,1-Feb,Row/Townhouse,11/27/18,McWilliams/Ballard Inc. (MCWB1),"$530,000 "
20001,1009921470,RES,CLS,910 M St NW #202,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,10/12/18,Compass (COMPS3),"$485,000 "
20001,1009920746,RES,CLS,2120 Vermont Ave NW #121,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,12/19/18,RLAH Real Estate* (RLVH1),"$399,200 "
20001,1009920348,RES,CLS,1117 10th St NW #912,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,12/20/18,TTR Sotheby's International Realty (TTRS5),"$450,000 "
20001,1009919444,RES,CLS,811 4th St NW #215,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,1/14/19,Compass (COMPS1),"$450,000 "
20001,1009917700,RES,CLS,57 N St NW #Unit 134,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,12/18/18,McWilliams/Ballard Inc. (MCWB1),"$807,400 "
20001,1009914226,RES,CLS,400 Massachusetts Ave NW #809,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,11/12/18,Compass (COMPS1),"$480,000 "
20001,1009912126,RES,CLS,115 New York Ave NW #7,Washington,"Washington, DC",2,1-Feb,Unit/Flat/Apartment,4/16/19,Compass (COMPS1),"$525,000 "
20001,1009911154,RES,CLS,1001 L St NW #402,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,11/16/18,Redfin Corp (REFC3),"$790,000 "
20001,1009911152,RES,CLS,1103 6th St NW #1,Washington,"Washington, DC",2,1-Feb,Unit/Flat/Apartment,11/30/18,Redfin Corp (REFC3),"$604,000 "
20001,1009910190,RES,CLS,432 Warner St NW,Washington,"Washington, DC",3,1-Feb,Row/Townhouse,11/30/18,RLAH Real Estate* (RLVH1),"$885,000 "
20001,1009907538,RES,CLS,1224 4th St NW #2,Washington,"Washington, DC",2,1-Feb,Row/Townhouse,11/7/18,Redfin Corp (REFC3),"$785,000 "
20001,1009907536,RES,CLS,132 S St NW,Washington,"Washington, DC",4,1-Feb,Row/Townhouse,10/3/18,TTR Sotheby's International Realty (TTRS4),"$767,500 "
20001,1009907188,RES,CLS,555 Massachusetts Ave NW #403,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,12/7/18,RE/MAX Allegiance (RMAX20),"$615,000 "
20001,1009684216,RES,CLS,2211 10th St NW,Washington,"Washington, DC",3,Mar-00,End of Row/Townhouse,12/20/18,RLAH Real Estate* (RLVH1),"$784,000 "
20001,1009672354,RES,CLS,1010 Massachusetts Ave NW #504,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,12/28/18,Bennett Realty Solutions (EXBR1),"$915,000 "
20001,1009639044,RES,CLS,1010 Massachusetts Ave NW #305,Washington,"Washington, DC",2,Jan-00,Unit/Flat/Apartment,11/12/18,Compass (COMPS1),"$565,000 "
20001,1009631966,RES,CLS,809 6th St NW #55,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,12/14/18,Century 21 Redwood Realty (RDWG2),"$525,000 "
20001,1009595518,RES,CLS,810 Rhode Island Ave NW,Washington,"Washington, DC",2,1-Jan,Row/Townhouse,12/21/18,TTR Sotheby's International Realty (TTRS2),"$615,000 "
20001,1009266580,RES,CLS,777 7th St NW #824,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,12/20/18,Coldwell Banker Residential Brokerage (CBRB106),"$590,000 "
20001,1009204276,RES,CLS,775 Fairmont St NW #Rear,Washington,"Washington, DC",0,/0,Detached,10/2/18,TTR Sotheby's International Realty (TTRS5),"$600,000 "
20001,1008362044,RES,CLS,1427 Rhode Island Ave NW #702,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,11/9/18,McWilliams/Ballard Inc. (MCWB1),"$1,049,900 "
20001,1008361592,RES,CLS,36 Adams St NW,Washington,"Washington, DC",3,1-Jan,Row/Townhouse,11/9/18,Fairfax Realty Select (FXR1),"$775,000 "
20001,1008361412,RES,CLS,58 Bryant St NW,Washington,"Washington, DC",5,1-Mar,Row/Townhouse,1/3/19,Compass (COMPS1),"$855,000 "
20001,1008354574,RES,CLS,811 4th St NW #608,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,1/22/19,Redfin Corp (REFC3),"$445,000 "
20001,1008354200,RES,CLS,1926 1st St NW #1,Washington,"Washington, DC",3,1-Mar,Unit/Flat/Apartment,11/16/18,Compass (COMPS1),"$720,000 "
20001,1008353042,RES,CLS,617 Rhode Island Ave NW,Washington,"Washington, DC",3,1-Feb,Row/Townhouse,10/29/18,"Washington Fine Properties, LLC (WFP3)","$731,000 "
20001,1008348468,RES,CLS,42 Seaton Pl NW,Washington,"Washington, DC",4,1-Mar,Row/Townhouse,10/31/18,TTR Sotheby's International Realty (TTRS5),"$1,315,000 "
20001,1008344430,RES,CLS,621 Columbia Rd NW,Washington,"Washington, DC",4,1-Mar,Row/Townhouse,11/15/18,RLAH Real Estate* (RLVH1),"$818,000 "
20001,1008343216,RES,CLS,151 V St NW #2,Washington,"Washington, DC",2,1-Feb,Unit/Flat/Apartment,12/5/18,"Washington Fine Properties, LLC (WFP3)","$849,000 "
20001,1008343106,RES,CLS,57 N St NW #523,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,11/2/18,McWilliams/Ballard Inc. (MCWB1),"$589,900 "
20001,1008341030,RES,CLS,2807 11th St NW,Washington,"Washington, DC",5,1-Mar,Row/Townhouse,11/19/18,"Help-U-Sell Federal City Realty, LLC (HFED1)","$909,000 "
20001,1008259226,RES,CLS,1011 M St NW #601,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,11/13/18,"Long & Foster Real Estate, Inc. (LNG191)","$572,500 "
