geometry,icon,id,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,types,user_ratings_total,locations,Zip Code
"{'location': {'lat': 38.9325358, 'lng': -76.9971137}, 'viewport': {'northeast': {'lat': 38.93398497989272, 'lng': -76.99582942010727}, 'southwest': {'lat': 38.93128532010728, 'lng': -76.99852907989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,32b7d323c484d634b4b30af02ba817b91adb124a,Starbucks Reserve,{'open_now': True},"[{'height': 4048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102534873496096788981/photos"">Monica Keith</a>'], 'photo_reference': 'CmRaAAAAtIO_69f4HtJRYSvCSE7LpOSjGDDZ2UGgdk2WdXRzMZw76NOYqsuHGxG9FtkkVV-oTHln9Vxv04aosXfHP7s5-aR0zn1y1qb4lgLJ8RP-u2RVaNFeMmWTk0hccdroL9U_EhBdyVsxsJFjZTduaDtSOEThGhTstZuQEnaiTlY2sMO-ctRfdy4ViQ', 'width': 3036}]",ChIJSyxQIPDHt4kRqv7EpvOdUUI,"{'compound_code': 'W2M3+25 Washington, District of Columbia', 'global_code': '87C5W2M3+25'}",2,4.6,ChIJSyxQIPDHt4kRqv7EpvOdUUI,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",240,"655 Michigan Ave NE Suite B1, Washington, DC 20017, USA",20017
"{'location': {'lat': 38.87619, 'lng': -77.003691}, 'viewport': {'northeast': {'lat': 38.87766392989273, 'lng': -77.00244132010728}, 'southwest': {'lat': 38.87496427010728, 'lng': -77.00514097989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,b4b500088b7ae04d8337660ac899420e8c9b9e4d,Starbucks,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117281220924062306040/photos"">JIANMING YANG</a>'], 'photo_reference': 'CmRaAAAA6frEqxtXS8WSxMXTgV3QxX2sm_oeOLy8ydT6iM9A23YZCQ8XBThOZSjNYCStvGG0Ai4Rt1YRKbeM0ZsRTlkEqLk9f19EqQqNVYWJ6BcTjcl8tvfh7LkOLCLa-DtLeYGwEhC_woiwvjegDyRi97pwKNOWGhSr24waT9mlYe7gHJ5WxcKnRyRNWg', 'width': 3024}]",ChIJuwGXRNG5t4kRfwnywWUwAhs,"{'compound_code': 'VXGW+FG Washington, District of Columbia', 'global_code': '87C4VXGW+FG'}",2,3.6,ChIJuwGXRNG5t4kRfwnywWUwAhs,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",301,"1200 New Jersey Ave SE, Washington, DC 20590, USA",20590
"{'location': {'lat': 38.920247, 'lng': -76.95285299999999}, 'viewport': {'northeast': {'lat': 38.92169987989272, 'lng': -76.95161247010728}, 'southwest': {'lat': 38.91900022010728, 'lng': -76.95431212989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,af57d52a80844ce8db809015161538a5a5fc5978,Starbucks,{'open_now': True},"[{'height': 1068, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111995031096164617311/photos"">Shameka Lloyd</a>'], 'photo_reference': 'CmRaAAAAG6CI6cErwOVeBGyoeMnVc6uupNHvH2GtPwLHEsKqDvW65zyebFO9YFXPqdtCSxJ_RApvHJwXtPZrENRZW-hbAspV4dBZupZBoYQ0yMaI7DxMPw3NTndM5PAtr3rIs8Q5EhCcadOj-B-POuvKDuoOgT8PGhTiHsnOw8__i6fY_pcl12cyHwZGAA', 'width': 1900}]",ChIJUTNjK2PHt4kRkNM5Ev5qGSk,"{'compound_code': 'W2CW+3V Washington, District of Columbia', 'global_code': '87C5W2CW+3V'}",2,4,ChIJUTNjK2PHt4kRkNM5Ev5qGSk,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",317,"2430 Market St NE #1001, Washington, DC 20018, USA",20018
"{'location': {'lat': 38.87618, 'lng': -77.000361}, 'viewport': {'northeast': {'lat': 38.87765862989271, 'lng': -76.99901142010728}, 'southwest': {'lat': 38.87495897010727, 'lng': -77.00171107989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,7787dfd105ee0faa19a60f86026a7fcf1c1b1d3c,Starbucks,{'open_now': True},,ChIJobCw7dG5t4kRYGK9T2K4s30,"{'compound_code': 'VXGX+FV Washington, District of Columbia', 'global_code': '87C4VXGX+FV'}",2,3.7,ChIJobCw7dG5t4kRYGK9T2K4s30,"['cafe', 'food', 'point_of_interest', 'establishment']",66,"401 M St SE, Washington, DC 20003, USA",20003
"{'location': {'lat': 38.8844993, 'lng': -77.0295757}, 'viewport': {'northeast': {'lat': 38.88575157989272, 'lng': -77.02820537010727}, 'southwest': {'lat': 38.88305192010728, 'lng': -77.03090502989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,8c75d8e9f989251aa261b2656d074416eb2eb67f,Starbucks,{'open_now': True},"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117052972868540332934/photos"">Ying Ting Huang</a>'], 'photo_reference': 'CmRaAAAATHadB-aY9mND5lcJSx0DzpqBVtTayfAu-Li4OB8Hztcwjr48UBRq4R5KGh-_buFaU6Y2tZEPtTc9tN3gZLMMk0Kd97JYY_qb9lBrmsqwX7miRcJhcw_Y-OsvUF51YpuwEhC3A3gCpPgxvZDtHz1CFB8hGhQ1svbZO1u9eU_DsSqWdygwcpl0Nw', 'width': 2048}]",ChIJ02mXj3W3t4kRQPtObw4EPV0,"{'compound_code': 'VXMC+Q5 Washington, District of Columbia', 'global_code': '87C4VXMC+Q5'}",2,3.8,ChIJ02mXj3W3t4kRQPtObw4EPV0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",300,"1201 Maryland Ave SW, Washington, DC 20024, USA",20024
"{'location': {'lat': 38.896176, 'lng': -77.04464899999999}, 'viewport': {'northeast': {'lat': 38.89743547989271, 'lng': -77.04307527010727}, 'southwest': {'lat': 38.89473582010727, 'lng': -77.04577492989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,22d0abd05b94c708c1b7e8c2286efa9bdfea4464,Starbucks,{'open_now': True},"[{'height': 289, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110765564328552714100/photos"">Starbucks</a>'], 'photo_reference': 'CmRaAAAAhRt7-uOay5hDofCpbXhy0KtL8OmS3vHWd1OD95ayg6vJbEUedWOVVJvXPPpyU946DBowYrtgamp0CQsAiD29CG6krL__T-taFUxrX5GFioNNnZ5J1UiIXifg_1pKMcEbEhDeK_L_VGfHK4DectRnoWdkGhTpCuFH3If-ZTMnSyTYEQwmVDk5fQ', 'width': 512}]",ChIJHZYLWaW3t4kRQXTZMJ1VkoI,"{'compound_code': 'VXW4+F4 Washington, District of Columbia', 'global_code': '87C4VXW4+F4'}",2,3.3,ChIJHZYLWaW3t4kRQXTZMJ1VkoI,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",279,"1957 E St NW, Washington, DC 20052, USA",20052
"{'location': {'lat': 38.8988491, 'lng': -77.0400883}, 'viewport': {'northeast': {'lat': 38.90027842989272, 'lng': -77.03869287010727}, 'southwest': {'lat': 38.89757877010727, 'lng': -77.04139252989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,e7c742d7b7c816801e5d67e0708e67293e1cf9bf,Starbucks,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114488074924701303795/photos"">안뚜롱</a>'], 'photo_reference': 'CmRaAAAAIowrrZ8rAiQeVuc7OB26hN4DOVSU2wtprTGmdxND0t_IJnoxYQf_dGWyzlRjrAFEPs0ZTI2uore3GE7SmXH5fR5WT5bg423GAz73SO5ERHQDrkiXhtVz8xS8ncqvnEmTEhBaMwZIemc5zg4EPolv8tURGhSfR6xB6ROIZ-d_QsH16V_VoUj8eQ', 'width': 1080}]",ChIJa7wWv7e3t4kRcNExFfDxnkw,"{'compound_code': 'VXX5+GX Washington, District of Columbia', 'global_code': '87C4VXX5+GX'}",2,3.9,ChIJa7wWv7e3t4kRcNExFfDxnkw,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",42,"1730 Pennsylvania Ave NW, Washington, DC 20006, USA",20006
"{'location': {'lat': 38.902768, 'lng': -77.03899899999999}, 'viewport': {'northeast': {'lat': 38.90405687989272, 'lng': -77.03765117010728}, 'southwest': {'lat': 38.90135722010728, 'lng': -77.04035082989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,0830f8fb7b0abc0974c93d52efcf4dbcabfbd29a,Starbucks,{'open_now': True},"[{'height': 4640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112732988511361239331/photos"">Itamar Baum</a>'], 'photo_reference': 'CmRaAAAAXMcnOv8ekMh0Js-3DvKJzA3Ls04h9UQ_E1oX0rIsr7ZVtjQ8sNjG31ezz_JGrpw13gLdR54bCELQl7X05QWfuSr2FXW7Gfwh_dB7umAMfF3wt2BrhiXpAPe1YYuIPPTmEhAeHaoTg3lJhoT2-9br9fWlGhSZIQSg55EvbWmiBrWkrR0pNe6C2w', 'width': 3480}]",ChIJZQ6Htb63t4kRNiuRpjIU5Eg,"{'compound_code': 'WX36+4C Washington, District of Columbia', 'global_code': '87C4WX36+4C'}",2,3.2,ChIJZQ6Htb63t4kRNiuRpjIU5Eg,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",147,"1001 Connecticut Ave NW, Washington, DC 20036, USA",20036
"{'location': {'lat': 38.877304, 'lng': -77.017337}, 'viewport': {'northeast': {'lat': 38.87866587989271, 'lng': -77.01617477010727}, 'southwest': {'lat': 38.87596622010727, 'lng': -77.01887442989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,4ec389250faa256f561716aee84afba60980a406,Starbucks,{'open_now': True},"[{'height': 3628, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112044752023826805717/photos"">Sam Odle</a>'], 'photo_reference': 'CmRaAAAAuDl10EhLQ3A4_agERcqCC7jIP2N1YFaLcEzR8Ys3W8FS9gDxh4Vq-cP71q02x5TP_L6bTCksYx2hhftN_oL8gBQIS6fzrLQipdvMcUoIJ8l7sc9MnWHUHcfiKHJTNbeFEhARMPOIVrvrfr_JS08eLVmxGhRgQTWbpo3zLZDT03rBM3ZfO4RvfA', 'width': 11560}]",ChIJC_N-Qnm3t4kRHjEsStaXeiI,"{'compound_code': 'VXGM+W3 Washington, District of Columbia', 'global_code': '87C4VXGM+W3'}",2,3.4,ChIJC_N-Qnm3t4kRHjEsStaXeiI,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",137,"1100 4th St SW, Washington, DC 20024, USA",20024
"{'location': {'lat': 38.901015, 'lng': -77.050435}, 'viewport': {'northeast': {'lat': 38.90243962989273, 'lng': -77.04902317010728}, 'southwest': {'lat': 38.89973997010728, 'lng': -77.05172282989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,9fcf9a359d1f8e18a693b41f0907c12f4e4b924d,Starbucks,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113914239371726745905/photos"">Hyeonjin Kim</a>'], 'photo_reference': 'CmRaAAAAfLEHA9lYE3qleyOt-sJ1w0cRMliO2ngsaX-bx8ZVevczBev-Gdc1uB-1yFMGjNnbrQW_6SdK-HZNbWAUFFM3U_Kc_4oajIESw6QktVMcQgxnVoqOJXPMHxM1WUN3v5xREhBXZtOrB3bg4oyH90zSi7STGhTjHZGyY9LgfeV_6bbSOLCkzax8bQ', 'width': 3024}]",ChIJ6ddHYLG3t4kRnALcfjZsIpA,"{'compound_code': 'WW2X+CR Washington, District of Columbia', 'global_code': '87C4WW2X+CR'}",2,3.5,ChIJ6ddHYLG3t4kRnALcfjZsIpA,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",116,"900 23rd St NW, Washington, DC 20037, USA",20037
"{'location': {'lat': 38.905404, 'lng': -77.048361}, 'viewport': {'northeast': {'lat': 38.90668347989272, 'lng': -77.04701027010728}, 'southwest': {'lat': 38.90398382010727, 'lng': -77.04970992989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,32092f83e11fe482f893ac7538de25d089d34f40,Starbucks,{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110758008049361486806/photos"">Jai Udit</a>'], 'photo_reference': 'CmRaAAAAz_yV4W9QVAR9WfN3WnA_9wI3WmYn3rVbvMyAPeCBTGOz5_ZNPD_ifhL4qwcKxwnQz9R75MK3OtfYAnSvjFn--iSnI3zP8M1q7s-cOXE_cgTO1Nzh9FWzA5dA4bGcvhqLEhAAHcuCoX5ewHf4qnTnuk-ZGhTYR95g4qYKYIfX9myKoVrxXJwOow', 'width': 1836}]",ChIJF2M3W7a3t4kRUr2N4U48s0A,"{'compound_code': 'WX42+5M Washington, District of Columbia', 'global_code': '87C4WX42+5M'}",2,3.8,ChIJF2M3W7a3t4kRUr2N4U48s0A,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",156,"2109 M St NW, Washington, DC 20037, USA",20037
"{'location': {'lat': 38.905052, 'lng': -77.06188999999999}, 'viewport': {'northeast': {'lat': 38.90646867989272, 'lng': -77.06054047010727}, 'southwest': {'lat': 38.90376902010727, 'lng': -77.0632401298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,da99c09bb70545e1013fe660e681a18dbf6d181f,Starbucks,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106404579243406994161/photos"">Peter Middleton</a>'], 'photo_reference': 'CmRaAAAAKht5yy8IOZhkeIZRLkyU96V5nq5l_r9E0xjPuLGXRzyP3ABu7nFbky4uMSGELzGJ3ckJwzEMikRtuQi5Wf5gd2q9J5FHGZzQXWZhcpu3Gp9t3xoJJ_s_8Jo2-LpmJRBiEhDSpi2WLYp_jZ7_S0BlhurdGhStNkOppuFN6OhvyHqkqsVsb6ypEA', 'width': 3024}]",ChIJRQ5D4Uu2t4kReTlUekrWCq0,"{'compound_code': 'WW4Q+26 Washington, District of Columbia', 'global_code': '87C4WW4Q+26'}",2,3.8,ChIJRQ5D4Uu2t4kReTlUekrWCq0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",227,"3122 M St NW, Washington, DC 20007, USA",20007
"{'location': {'lat': 38.902229, 'lng': -77.060228}, 'viewport': {'northeast': {'lat': 38.90357882989272, 'lng': -77.05887817010728}, 'southwest': {'lat': 38.90087917010728, 'lng': -77.06157782989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,5e282375366a29864f953a78d753c3f73d7caf40,Starbucks,{'open_now': True},"[{'height': 794, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114138694696943250440/photos"">Starbucks</a>'], 'photo_reference': 'CmRaAAAAxoossFj05dUuPmLHFLKjz_SwqfMtT_2Z9vL8p6wiagnn7Dc79l5BsiIfc98riUIZLWocNvv9vUasR2P2MahRgzF67RrkHBgsTYvRZKFqch8W_17-DOT4pfrvyZBvQoPGEhBgRa3Km7pZPaJT4zvvFfe0GhTLsxDRGNRtuerqaRCM2YE8nmxrrA', 'width': 1415}]",ChIJX12BQ0y2t4kRUUj42Bjyi-g,"{'compound_code': 'WW2Q+VW Washington, District of Columbia', 'global_code': '87C4WW2Q+VW'}",2,3.6,ChIJX12BQ0y2t4kRUUj42Bjyi-g,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",267,"3050 K St NW, Washington, DC 20007, USA",20007
"{'location': {'lat': 38.905205, 'lng': -77.067677}, 'viewport': {'northeast': {'lat': 38.90649342989272, 'lng': -77.06632537010726}, 'southwest': {'lat': 38.90379377010728, 'lng': -77.06902502989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,bc5b3b9d014ce3a66557b078c069c5345946261d,Starbucks,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115750994308994105706/photos"">Ariel Pgq</a>'], 'photo_reference': 'CmRaAAAAfSEpYFmT7u7aHZQwieXqulJHE10oqKrOXJOqUyAsZZvtVvNf6N_vfjE4KWTilHCntQr3gQvU1vB0VGJeCAL5DMAAAIKQYhLH-gZrd91xhMiYWGy6Js09QCXJqEMiuTRXEhBgGlu8PqkH-M_PitgaVqH3GhRLAe3zAMlFGdbHO5bg8oy6l4xnpg', 'width': 1960}]",ChIJ1ekvaVi3t4kRfFlD98b_NpQ,"{'compound_code': 'WW4J+3W Washington, District of Columbia', 'global_code': '87C4WW4J+3W'}",2,4.4,ChIJ1ekvaVi3t4kRfFlD98b_NpQ,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",83,"3347 M St NW, Washington, DC 20007, USA",20007
"{'location': {'lat': 38.915796, 'lng': -77.067533}, 'viewport': {'northeast': {'lat': 38.91710147989272, 'lng': -77.06629687010727}, 'southwest': {'lat': 38.91440182010728, 'lng': -77.06899652989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,d9040e58a7933d81e6686c7f8cefbd7492d62c38,Starbucks,{'open_now': True},"[{'height': 664, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107769202527476476101/photos"">Starbucks</a>'], 'photo_reference': 'CmRaAAAAmGWu3PGdX3sSdb7RDkXKsWyQlpBPTOCmJ7AcS7FXeFwL-z1afWLi-nwJTaKDas9l8sLLVOhe7nsot7zTF9oM4OFun4dUs0BAjqJ5VfVKilX0apiJ-ycyP5xjkliM74bOEhB7KTee-u0GakvLyLCGLd9BGhQfEov6woVZmxbcLkpw7QRNRThqWg', 'width': 732}]",ChIJh_CorzC2t4kRZvnRLf6PQhc,"{'compound_code': 'WW8J+8X Washington, District of Columbia', 'global_code': '87C4WW8J+8X'}",2,4.2,ChIJh_CorzC2t4kRZvnRLf6PQhc,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",124,"1855 Wisconsin Ave NW, Washington, DC 20007, USA",20007
"{'location': {'lat': 38.90967699999999, 'lng': -77.074601}, 'viewport': {'northeast': {'lat': 38.91100952989272, 'lng': -77.07297752010729}, 'southwest': {'lat': 38.90830987010728, 'lng': -77.07567717989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,9bce52f62fc0c04626eb413f5d17023564832707,Starbucks,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108295631002634278946/photos"">Patrice M.</a>'], 'photo_reference': 'CmRaAAAAFwc7uIjqiYsW1KSdP_mmN2wH_wYFYBN_YbIY7Qjp3lYQxKRFWPcaRWfxlimq8Wf1I7bknoAEb9Fv5JvRw7pDWY11IikHdydINsUAv5Y7EulsWnOXjCdoLicwtX3tbHT8EhCL5n9-fvQ0UdMm2JEoQrdMGhQzCk52WXxrkNufmq4vCm2EYDQHoQ', 'width': 2268}]",ChIJdYmS7EC2t4kRlhIT_FtT0lg,"{'compound_code': 'WW5G+V5 Washington, District of Columbia', 'global_code': '87C4WW5G+V5'}",2,3.3,ChIJdYmS7EC2t4kRlhIT_FtT0lg,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",70,"3800 Reservoir Rd NW, Washington, DC 20007, USA",20007
"{'location': {'lat': 38.9249719, 'lng': -77.0519602}, 'viewport': {'northeast': {'lat': 38.92626372989272, 'lng': -77.05077697010728}, 'southwest': {'lat': 38.92356407010728, 'lng': -77.05347662989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,f555c5002f9ac7ddd6d73074f32e169704284a36,Starbucks,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117688402320024749080/photos"">Ashley Stearns</a>'], 'photo_reference': 'CmRaAAAA5dgjBijnhX6y118tukLQrJsiIcXX9G34vAA-LRzgAS0Y55JVmtfw9Kw2ofcgS6DdrFBNny1PoKZ5qeh_9usEUhG2ksEACTCSyjhxRnbwO3QmxAgcVQVklH5ViA3DCmI7EhALTvfsbxVa3yxFacGISNW1GhREjOgEjqNjIOHL30I_lJzWrCrXFA', 'width': 3024}]",ChIJOy90P9S3t4kRQ-qOIqcTHKA,"{'compound_code': 'WWFX+X6 Washington, District of Columbia', 'global_code': '87C4WWFX+X6'}",2,3.6,ChIJOy90P9S3t4kRQ-qOIqcTHKA,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",109,"2649 Connecticut Ave NW, Washington, DC 20008, USA",20008
"{'location': {'lat': 38.944496, 'lng': -77.06419199999999}, 'viewport': {'northeast': {'lat': 38.94594147989272, 'lng': -77.06265152010727}, 'southwest': {'lat': 38.94324182010727, 'lng': -77.06535117989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,d6f3f40a4a7a0e384b9460e1d01cd83a6f965687,Starbucks,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101001470829734548468/photos"">Cristian Gomez</a>'], 'photo_reference': 'CmRaAAAAHxDG4pC9lwlMXusie2a4j7GTxTTNRRxTFaU-SSUKv_HCJ0Xsw0h29VjdxnmNMmY8QrnQOGtfW3VKtzh_lBLh4coSa1mnkdDBrY58sutsdt0aaXymmU3UPKs1NfXblK60EhBY_9z3SESYr6eFmroPjc-wGhTuJxIxhgcz4D7jiyfSlrwbsuWW8A', 'width': 3024}]",ChIJ22KMxM7Jt4kRVvdf7K3_uW4,"{'compound_code': 'WWVP+Q8 Washington, District of Columbia', 'global_code': '87C4WWVP+Q8'}",2,3.9,ChIJ22KMxM7Jt4kRVvdf7K3_uW4,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",164,"4250 Connecticut Ave NW, Washington, DC 20008, USA",20008
"{'location': {'lat': 38.929545, 'lng': -77.055303}, 'viewport': {'northeast': {'lat': 38.93093802989272, 'lng': -77.05383117010729}, 'southwest': {'lat': 38.92823837010727, 'lng': -77.05653082989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,ee7800ea3c3e0308dc5ebcb7f4cd4c0b2875bd4d,Starbucks,{'open_now': True},"[{'height': 289, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114796472629752249808/photos"">Starbucks</a>'], 'photo_reference': 'CmRaAAAAATi-3-ZGLXRIiYowh0nCOyb2gmEgQ6Wo_Z_TRlNEpr4GN9Xknf3o4iCctMJKeZ_HozNtBzPlfyUhJE93ObHRw36wExAom2U1jJm4vmEgdgUNPv5A-d0vJzAXp8t4Rly2EhBW44OCw5Giwb8EHRZ0UYTNGhRuDylX4WemfO8drHCcz0Ubyj_yTg', 'width': 512}]",ChIJ____Kh-4t4kRGuZs2oUvFk8,"{'compound_code': 'WWHV+RV Washington, District of Columbia', 'global_code': '87C4WWHV+RV'}",2,3.9,ChIJ____Kh-4t4kRGuZs2oUvFk8,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",139,"3000 Connecticut Ave NW Space A & B, Washington, DC 20008, USA",20008
"{'location': {'lat': 38.912757, 'lng': -77.04552900000002}, 'viewport': {'northeast': {'lat': 38.91413287989272, 'lng': -77.0441033701073}, 'southwest': {'lat': 38.91143322010727, 'lng': -77.04680302989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,42436c79572fd33d3327846f20a5bc85a08f7149,Starbucks,{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103346650026881026205/photos"">Matthew Matyjek</a>'], 'photo_reference': 'CmRaAAAAuT1hCog2psacjLOxKjwjbi_4WUsZg1Cyy8o1jPed29FS1ZDVC98UWsbboBJzeEr-YPjWnBlcbdRdegJxJPYKdFTR-MEzYSJhnuR99Kk2CCYBAzTDmA77NUMN_STfFFKFEhBOR38s-7d6h3utARWb3jpCGhTbvdnFEIwtCpbSgQByz9X-BqSRrw', 'width': 1836}]",ChIJDQDwTc-3t4kR-kDvgQhRdUw,"{'compound_code': 'WX73+4Q Washington, District of Columbia', 'global_code': '87C4WX73+4Q'}",2,3.7,ChIJDQDwTc-3t4kR-kDvgQhRdUw,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",211,"1700 Connecticut Ave NW, Washington, DC 20009, USA",20009
"{'location': {'lat': 38.935462, 'lng': -77.073129}, 'viewport': {'northeast': {'lat': 38.93690812989272, 'lng': -77.07197392010727}, 'southwest': {'lat': 38.93420847010728, 'lng': -77.07467357989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,841fce5443ca1f5f572fcb61cd1739c1b6ab2408,Starbucks,{'open_now': True},"[{'height': 1512, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100637592097302645766/photos"">Ronda Bernstein</a>'], 'photo_reference': 'CmRaAAAANlDTXvcsIGngoXAW8jhd43CNK52OprWKqNCaZyQszGiDYdajs1JiogReCbf35gZEHh9AWQkCCfUROjxJacT9scjVwgfBzpa8YDv3qqWtOl8ao04bNf6X9qeyg4rXijbzEhDrcLoH_wlyc_rBzKyUztZXGhSWUQ_JAZwfekGQZfq-sjZ44TwlgQ', 'width': 2688}]",ChIJQdb5VNnJt4kRnuPu4SNF6Pk,"{'compound_code': 'WWPG+5P Washington, District of Columbia', 'global_code': '87C4WWPG+5P'}",2,4.3,ChIJQdb5VNnJt4kRnuPu4SNF6Pk,"['cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment']",156,"Wisconsin Avenue &, Idaho Ave NW, Washington, DC 20016, United States",20016
"{'location': {'lat': 38.922716, 'lng': -77.04292099999999}, 'viewport': {'northeast': {'lat': 38.92400652989273, 'lng': -77.04150867010728}, 'southwest': {'lat': 38.92130687010729, 'lng': -77.04420832989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,14c31dcce0c0529767e475eaf8e918bc9aee41a5,Starbucks,{'open_now': True},"[{'height': 5312, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111419807127177495001/photos"">김상혁</a>'], 'photo_reference': 'CmRaAAAAlPyULHezkFK91RgoF076uAehOgRpV5O8Q8XqU_a92ADoGl1LPefb8Eng9ZF7S_N3tpj7XREJIWPlAScM9cbchLaZ_m5x21efHSCnPDJcBwdsLDZw5uXFsrlMWJyPct13EhDh113IRzDo3Z9hWsWAf_juGhTXsAK6OTVkwIKGGilp3IJDHpst-Q', 'width': 2988}]",ChIJyQkYidm3t4kRQWq_0RJzuNU,"{'compound_code': 'WXF4+3R Washington, District of Columbia', 'global_code': '87C4WXF4+3R'}",2,3.9,ChIJyQkYidm3t4kRQWq_0RJzuNU,"['cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment']",272,"1801 Columbia Rd NW, Washington, DC 20009, USA",20009
